CompCode,POINT_X,POINT_Y
7a,74191.0593,374146.426
,,
7a,74203.0594,374153.4261
,,
7a,74211.0592,374148.4261
,,
7a,74221.0594,374141.4261
,,
7a,74229.0592,374131.426
,,
7a,74235.0592,374137.426
,,
7a,74232.0593,374144.426
,,
7a,74224.0592,374157.4259
,,
7a,74212.0593,374166.426
,,
7a,74201.0593,374168.426
,,
7a,74182.0593,374152.426
,,
7a,74164.0593,374138.426
,,
7a,74148.0593,374125.4261
,,
7a,74139.0594,374124.4261
,,
7a,74131.0593,374127.4261
,,
7a,74122.0592,374139.426
,,
7a,74097.0593,374166.426
,,
7a,74080.0593,374184.4259
,,
7a,74063.0593,374197.4261
,,
7a,74032.0594,374209.4261
,,
7a,74029.0594,374214.4262
,,
7a,73983.0595,374285.426
,,
7a,73947.0594,374338.426
,,
7a,73893.0595,374411.426
,,
7a,73888.0594,374416.426
,,
7a,73705.0597,374660.4259
,,
7a,73733.0597,374685.4257
,,
7a,73754.0597,374701.4258
,,
7a,73770.0597,374716.4258
,,
7a,73791.0596,374734.4258
,,
7a,73834.0597,374773.4258
,,
7a,73873.0596,374804.4257
,,
7a,73912.0596,374842.4256
,,
7a,73914.0596,374860.4257
,,
7a,73908.0596,374878.4256
,,
7a,73903.0596,374886.4255
,,
7a,73791.0598,375100.4254
,,
7a,73549.06,375549.4252
,,
7a,73343.0603,376253.4248
,,
7a,73199.0605,376544.4245
,,
7a,72968.0608,376962.4244
,,
7a,72925.0608,376986.4243
,,
7a,72902.0608,377470.424
,,
7a,72898.0609,377535.4238
,,
7a,72818.0612,378387.4232
,,
7a,72431.0616,378932.4229
,,
7a,73212.0612,379266.4224
,,
7a,73280.8789,379656.3872
,,
7a,73281.0615,379657.4222
,,
7a,73311.0614,379649.4222
,,
7a,73417.0614,379616.4221
,,
7a,73507.0613,379585.4222
,,
7a,73572.0612,379566.4223
,,
7a,73596.0613,379562.4221
,,
7a,73584.0613,379530.4222
,,
7a,73584.0613,379501.4222
,,
7a,73599.0612,379474.4223
,,
7b,75205.0589,374307.4256
,,
7b,75134.0017,374377.5764
,,
7b,74922.0597,374500.7678
,,
7b,74677.3217,374666.4047
,,
7b,74489.1549,374825.8123
,,
7b,74265.0989,375045.7241
,,
7b,74108.3148,375229.0215
,,
7b,73962.5033,375439.3069
,,
7b,73828.9506,375693.6714
,,
7b,73744.8663,375933.3595
,,
7b,73674.445,376168.9806
,,
7b,73581.5037,376467.9347
,,
7b,73490.454,376717.9391
,,
7b,73492.862,376718.0501
,,
7b,73613.3393,376723.6111
,,
7b,73770.8812,376730.8868
,,
7b,74015.5541,376742.2207
,,
7b,74891.4463,376782.7263
,,
7b,75366.1887,376801.6427
,,
7b,75405.9065,376810.8209
,,
7b,75393.4577,376729.0714
,,
7b,75393.1684,376597.6849
,,
7b,75401.7035,376437.8167
,,
7b,75506.4384,376127.4834
,,
7b,75722.2087,375584.4374
,,
7b,75738.138,375446.8658
,,
7b,75861.2284,375247.0249
,,
7b,75891.9703,375069.0668
,,
7b,75953.1679,374943.1704
,,
7b,75936.0588,374927.4249
,,
7b,75933.5156,374925.2679
,,
7b,75205.0589,374307.4256
