compartiment,date,Eopt,Kd,PBmax,alpha,chl_surface,turbidity,conversionEtoC,irradiance_J_cm2
9,2013-03-06,339.696756119708,7.601,1.90643958599002,0.0101559905202202,4.247,NA,NA,790
9,2013-03-27,289.539354183218,4.392,2.33419557800179,0.0150066479883708,3.3246000000000002,NA,NA,1760
9,2013-04-10,307.72040930076,6.762,2.66794822899113,0.0134115116842136,6.16187,NA,NA,1008
9,2013-04-25,412.92898810278,3.072,5.40335023782709,0.0201513865832595,14.53609,NA,NA,1979
9,2013-06-19,434.236035087228,4.282,5.52177294609901,0.0299790071254165,4.439,NA,NA,1225
9,2013-07-03,408.72090525446,6.535,7.55808618767476,0.0455142416679322,3.3183,NA,NA,875
9,2013-07-17,495.128217693649,7.416,5.63978672774382,0.0253669884017386,4.274,NA,NA,2129
9,2013-08-07,454.769571282642,2.517,7.13928552747199,0.0348262348759516,2.8802,NA,NA,449
9,2013-09-04,349.523350777837,3.167,6.4753679923211,0.0461372089579183,2.4434,NA,NA,1889
9,2013-09-18,363.147432098524,8.441,8.12563795701251,0.0574195078884462,1.7085,NA,NA,712
9,2013-10-09,536.034599526462,7.23,10.4098362314802,0.0452216981295604,1.70846,NA,NA,532
9,2013-11-06,424.024033869547,8.92,3.73009790772293,0.0177225931599147,5.4285,NA,NA,147
9,2013-12-11,369.609802208868,3.277,3.06674245031707,0.0174244635673944,3.344,NA,NA,432
9,2014-01-22,220.362747860094,4.984,0.855741003492843,0.0112008870107057,7.983,NA,NA,261
9,2014-02-26,397.179398564472,4.339,1.74945438200285,0.00805807008293537,7.983,NA,NA,829
9,2014-03-26,483.530459565683,3.728,3.59154581046419,0.0160421151247571,14.171,NA,NA,735
9,2014-04-09,642.447519543879,3.927,5.4087859648154,0.0153353025229823,18.301,NA,NA,2037
9,2014-04-24,655.912348134554,2.337,7.85841209420249,0.0280274937519824,4.794,NA,NA,1415
9,2014-05-07,639.008824709065,2.296,3.78156816331141,0.0100744641603698,7.31,NA,NA,1558
9,2014-05-21,526.19534606859,1.717,5.99533379111781,0.0298250598295868,5.649,NA,NA,968
9,2014-06-04,610.026893489946,2.62,6.55602369955304,0.0293042713153827,4.369,NA,NA,766
9,2014-06-18,603.05898075586,2.151,5.81223307655425,0.0233543325610776,4.353,NA,NA,1571
9,2014-07-30,588.494388372073,2.816,10.2681391817321,0.0463364115128849,4.61,NA,NA,1872
9,2014-08-13,594.279388295343,4.124,4.48079450948027,0.0184212351511753,4.72,NA,NA,2459
9,2014-08-27,528.078710426904,3.845,3.95412633836884,0.018857390686819,3.64,NA,NA,2039
9,2014-09-10,404.403352594347,3.303,3.36078170318954,0.01915021667713,3.63,NA,NA,1132
9,2014-09-24,694.323680803881,4.198,3.20046903710914,0.0177726622004031,3.33,NA,NA,889
9,2014-10-08,656.436273658259,5.548,5.93373952043989,0.0204066124829793,2.62,NA,NA,398
9,2014-11-05,383.562056561933,2.935,5.39134614722925,0.0285584833249083,1.82,NA,NA,280
9,2014-12-10,538.32318325085,6.193,2.44335325949066,0.00577139266708733,4.87,NA,NA,292
9,2015-01-21,229.188323011562,4.43,1.1866676983527,0.0129306887094162,0.99995,NA,NA,301
9,2015-02-18,392.992752652597,4.263,1.04788341388458,0.0130168706074205,1.1805,NA,NA,961
9,2015-03-11,290.051991617408,4.105,1.97187013820788,0.0141597064446445,1.45826,NA,NA,1206
9,2015-04-01,258.09253880806,3.913,0.76814865690383,0.00628056016492014,3.23253,NA,NA,1824
9,2015-04-22,459.583680158958,7.259,7.53146229846526,0.0325885428700137,2.82112,NA,NA,1104
9,2015-05-20,533.013395838958,7.493,5.18025185390858,0.0212517736202714,5.34837,NA,NA,2553
9,2015-06-03,544.728532533894,4.489,5.87437721263867,0.0269715342546843,4.89777,NA,NA,2886
9,2015-06-24,586.836802892762,2.077,6.08986813801961,0.0241305641749551,4.99573,NA,NA,2752
9,2015-07-08,714.690612968869,2.201,9.42456272821525,0.0325063061292957,5.40714,NA,NA,1353
9,2015-07-29,579.057617250877,2.784,10.449726218192,0.032884007393517,2.35093,NA,NA,2073
9,2015-08-12,693.405383325274,1.946,37.2823015319088,0.15994714050963,1.2122,NA,NA,1487
9,2015-08-26,543.01175161115,2.045,14.7914484093384,0.0760660696389079,2.57133,NA,NA,1571
9,2015-09-09,447.244447644354,2.248,10.8919732071651,0.0604925037092445,3.23299,NA,NA,1865
9,2015-10-14,447.325936482501,6.337,5.10655884444503,0.0224912403273103,2.82808,NA,NA,355
9,2015-11-05,324.141780309193,1.966,5.93208990899001,0.0449832416604814,1.23592,NA,NA,382
9,2015-12-09,391.774901157854,2.671,2.95011510007856,0.0108593900023645,1.80238,NA,NA,405
9,2016-01-20,221.161671580418,3.656,1.90956428546558,0.0258685489789565,1.09,NA,NA,207
9,2016-02-17,402.734854134147,3.653,1.27579783386545,0.008205,0.74,NA,NA,995
9,2016-03-16,267.096705756048,7.409,2.04453465374796,0.0128888707556553,1.17,NA,NA,1319
9,2016-04-06,248.289752017073,3.127,3.46422571757389,0.03485789139976,1.41,NA,NA,687
9,2016-04-20,374.417592533989,4.51,2.97802315529448,0.0181290707293152,2.71,NA,NA,2390
9,2016-05-03,NA,NA,NA,NA,1.295111111111111,32.33,NA,2710
9,2016-05-11,575.763419192981,2.623,18.2637580978794,0.025061,1.36,NA,NA,2193
9,2016-05-31,NA,NA,NA,NA,1.5125625,49.915848214375,NA,1178
9,2016-06-14,NA,NA,NA,NA,0.904,117.42133333333332,NA,1362
9,2016-06-15,479.454561182644,2.561,8.48918357391061,0.0536953846036411,2.18,NA,NA,1522
9,2016-06-27,NA,NA,NA,NA,1.81,52.5326923075,NA,1246
9,2016-06-29,461.485041471588,4.273,8.72244645611877,0.0428885237022741,2.71,NA,NA,1523
9,2016-07-14,522.289736630883,2.926,11.1362912837571,0.0453479856743535,1.5284,21.132916666666667,NA,2271
9,2016-07-27,520.588073701589,2.125,12.7048330103235,0.0337503070298866,4.67,NA,NA,814
9,2016-08-08,NA,NA,NA,NA,2.004166666666667,15.624122806666666,NA,2264
9,2016-08-23,NA,NA,NA,NA,2.7777777777777777,75.51313725444444,NA,2198
9,2016-08-24,536.683603016163,3.866,4.84273649700522,0.0170074797519292,4.77,NA,NA,2222
9,2016-09-06,NA,NA,NA,NA,1.6856666666666666,29.349953703333334,NA,1095
9,2016-09-07,562.237365779388,3.455,9.34472630225461,0.0376177090911636,4.09,NA,NA,1905
9,2016-09-21,528.906564943096,2.631,5.32742873180332,0.0199959741399421,1.7919333333333334,72.18360902285714,NA,1586
9,2016-10-04,NA,NA,NA,NA,1.12875,41.5875,NA,609
9,2016-11-02,NA,NA,NA,NA,1.0557142857142858,47.675714285714285,NA,565
9,2016-11-15,NA,NA,NA,NA,1.6559375,110.25169643125,NA,87
9,2016-11-23,295.003796470576,4.128,3.30133734835163,0.0239662652602192,2.1,NA,NA,137
9,2016-12-01,NA,NA,NA,NA,0.935,39.655,NA,156
9,2016-12-14,252.745938247327,6.553,3.16948428840714,0.0356453614754057,1.29,NA,NA,293
9,2017-01-12,NA,NA,NA,NA,6.385714285714285,98.61285714285714,NA,250
9,2017-01-25,298.659737612388,3.184,1.50933507380626,0.0159186025217127,1.07,NA,NA,144
9,2017-02-06,NA,NA,NA,NA,6.63875,111.06583333333333,NA,218
9,2017-02-20,NA,NA,NA,NA,1.22,43.143,NA,257
9,2017-02-22,254.654242249838,2.973,2.87336616255447,0.0237608602421116,1.32,NA,NA,221
9,2017-03-07,NA,NA,NA,NA,1.2,103.225,NA,1014
9,2017-03-15,253.171174741043,5.389,2.75908208407504,0.022496362063735,2.43,NA,NA,1451
9,2017-03-20,NA,NA,NA,NA,4.9381818181818184,40.79489899,NA,326
9,2017-04-18,NA,NA,NA,NA,1.4842857142857142,28.395714285714284,NA,1796
9,2017-04-20,406.04291018052197,2.372,2.73381833333271,0.0132891054322079,6.33,NA,NA,2341
9,2017-05-01,NA,NA,NA,NA,1.58375,57.198750000000004,NA,1174
9,2017-05-04,342.622869965212,2.35,3.36367606151465,0.0176950009076542,5.17,NA,NA,1694
9,2017-05-16,NA,NA,NA,NA,15.65,26.612166667,NA,1842
9,2017-05-17,337.855750051556,2.525,6.94974839516072,0.0458330662206265,4.41,NA,NA,2345
9,2017-05-30,NA,NA,NA,NA,16.055555555555554,34.11380952333333,NA,1421
9,2017-06-08,407.039613609457,2.785,8.95494289180767,0.0353217614117706,4.01,NA,NA,1979
9,2017-06-13,NA,NA,NA,NA,16.80818181818182,28.902242424545456,NA,2749
9,2017-06-21,655.799454364898,2.176,6.62738519715507,0.0300993672654792,9.3,NA,NA,2761
9,2017-06-27,NA,NA,NA,NA,1.7718518518518518,60.79333333333334,NA,1627
9,2017-07-05,644.566158998038,2.703,7.16500025787656,0.0290035059801507,4.5,NA,NA,2707
9,2017-07-11,NA,NA,NA,NA,1.27,29.795,NA,1335
9,2017-07-26,1096.03127845578,5.044,3.45137327247426,0.00441317951410326,5.5,NA,NA,1924
9,2017-08-08,NA,NA,NA,NA,1.05,19.6875,NA,546
9,2017-08-09,609.862780391751,4.043,5.61619076298864,0.0245431724834045,4.63,NA,NA,1656
9,2017-08-22,NA,NA,NA,NA,9.340769230769231,38.19825910923077,NA,2039
9,2017-08-23,596.769090664397,3.679,5.53521517805934,0.0246423480495388,4.37,NA,NA,1606
9,2017-09-06,602.726590242883,2.949,9.45089970694914,0.0402624861452116,1.044,25.56,NA,1216
9,2017-09-20,489.817581045646,3.527,8.75263991721506,0.0491650489830252,2.26,NA,NA,1308
9,2017-09-21,NA,NA,NA,NA,1.6072727272727272,69.49272727272728,NA,1355
9,2017-10-03,NA,NA,NA,NA,0.9777777777777779,14.066666666666666,NA,1165
9,2017-10-11,636.826638026772,3.74,7.93963049095296,0.0312391770244731,3.01,NA,NA,316
9,2017-10-19,NA,NA,NA,NA,1.1,38.55,NA,661
9,2017-11-08,481.661205696379,6.492,6.31841996706482,0.033340332027708,2.03,NA,NA,211
9,2017-11-28,NA,NA,NA,NA,1.3599999999999999,10.04958333375,NA,255
9,2017-12-11,NA,NA,NA,NA,1.6600384615384616,82.5025,NA,38
9,2017-12-13,260.74500983546,2.618,2.86320648945975,0.0295612877161767,1.19,NA,NA,77
9,2018-01-08,NA,NA,NA,NA,2.6416129032258064,51.65967741935484,NA,108
9,2018-01-22,NA,NA,NA,NA,1.5155555555555555,55.86222222222222,NA,343
9,2018-02-05,NA,NA,NA,NA,5.223636363636364,119.92334928181819,NA,746
9,2018-02-20,NA,NA,NA,NA,1.6755555555555555,96.89111111111112,NA,476
9,2018-03-08,NA,NA,NA,NA,1.809090909090909,131.10545454545453,NA,803
9,2018-04-04,NA,NA,NA,NA,1.6142857142857143,75.45714285714286,NA,1215
9,2018-04-19,NA,NA,NA,NA,1.281111111111111,63.42777777777778,NA,2245
9,2018-05-01,NA,NA,NA,NA,2.8000000000000003,237.29166666666666,NA,2325
9,2018-05-17,NA,NA,NA,NA,2.671111111111111,33.89222222222222,NA,2539
9,2018-05-30,NA,NA,NA,NA,2.9074999999999998,62.48375,NA,2032
9,2018-06-14,NA,NA,NA,NA,2.077142857142857,27.638571428571428,NA,979
9,2018-06-28,NA,NA,NA,NA,1.3833333333333333,39.05,NA,2913
9,2018-07-09,NA,NA,NA,NA,2.747777777777778,24.34777777777778,NA,2273
9,2018-07-26,NA,NA,NA,NA,1.2,34.22,NA,2511
9,2018-08-06,NA,NA,NA,NA,1.18,37.58,NA,2555
9,2018-08-20,NA,NA,NA,NA,1.8844444444444444,24.767777777777777,NA,1040
9,2018-09-17,NA,NA,NA,NA,1.9,30.583333333333336,NA,1654
9,2018-10-15,NA,NA,NA,NA,2.29,52.62,NA,998
9,2018-10-29,NA,NA,NA,NA,2,42,NA,206
9,2018-11-13,NA,NA,NA,NA,1.8384615384615386,48.89230769230769,NA,580
9,2020-04-28,1999,5.5,8.21,0.01,1.6,39.24,5,490
9,2021-03-30,389,13,2.99,0.01,2.1,102.47,5,1901
9,2022-03-31,728,7.8,3.9,0.01,1.9,59.3,5,1153
9,2022-04-28,924.5,15.25,9.18,0.025,2.8499999999999996,121.565,5,2240
9,2022-05-24,913,21.2,7.595,0.025,2.55,172.07,5,1938
9,2023-01-31,1220.6666666666667,4.033333333333333,6.633333333333334,0.02,2.466666666666667,27.07,5,384
9,2023-03-28,843.7142857142857,5.714285714285714,4.8028571428571425,0.012857142857142857,2.1,41.39142857142857,5,701
9,2023-04-13,808.3333333333334,4.433333333333334,4.788888888888889,0.01,1.988888888888889,30.41777777777778,5,2027
9,2023-05-10,1159.75,8.1625,8.24125,0.02,2.725,62.1525,5,1605
9,2023-06-06,979,2.7111111111111112,8.595555555555556,0.022222222222222223,2.966666666666667,16.09777777777778,5,2916
9,2023-07-05,1244.111111111111,3.811111111111111,10.964444444444444,0.025555555555555554,2.8555555555555556,25.32888888888889,5,2536
9,2023-08-02,1198.5,5.1375,10.2425,0.0225,2.7125,36.45625,5,1377
9,2023-08-31,816.6666666666666,3,8.72,0.026666666666666665,2.8,18.573333333333334,5,1367
9,2023-11-21,985,6.466666666666667,4.983333333333333,0.02,2.95,47.69,5,431
9,2024-01-30,420,10.95,3.3049999999999997,0.02,3.1500000000000004,85.445,5,151
9,2024-03-12,436.8,16.12,3.778,0.028,4.74,129.298,5,448
9,2024-03-26,449.5,18.549999999999997,2.42,0.01,2.1,149.865,5,1123
9,2024-04-23,860.5,7.050000000000001,3.0149999999999997,0.01,1.9500000000000002,52.445,5,2022
9,2024-05-22,814,9.1,3.71,0.01,2.1,69.73,5,1111
9,2024-07-04,934.5,2.8666666666666667,7.113333333333333,0.02,2.8166666666666664,17.315,5,2822
9,2024-07-16,845.5,0.8,3.395,0.01,1.75,0,5,1405
9,2024-09-10,700,3.8,4.97,0.01,1.9,25.26,5,489
9,2024-09-25,766.7142857142857,3.5285714285714285,6.52,0.015714285714285715,1.9285714285714286,22.967142857142857,5,848
9,2024-10-21,769.6666666666666,6.716666666666667,4.136666666666667,0.01,1.8,49.835,5,254
