gebied;compartiment;datetime;X_RD;Y_RD;date_added;source;script;parameter;value;method;unit
Westerschelde;1;2013-07-04T11:28:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;243;14C incubation;mg C/m2/d
Westerschelde;1;2013-07-04T11:28:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;13.7;NA;m
Westerschelde;1;2013-07-04T11:28:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;4.3727;scanfish;ug/l
Westerschelde;1;2013-07-04T11:28:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;8.85197556815052;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;1;2013-07-04T11:28:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0480346171401433;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;1;2013-07-04T11:28:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;662.54458644526;14C incubation;µmol fotonen m-2 s-1
Westerschelde;1;2013-07-04T11:28:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;4.0317;scanfish;/m
Westerschelde;1;2013-07-18T11:03:59Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;1;2013-07-18T11:03:59Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;3001;14C incubation;mg C/m2/d
Westerschelde;1;2013-07-18T11:03:59Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;13.7;NA;m
Westerschelde;1;2013-07-18T11:03:59Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;18.3211;scanfish;ug/l
Westerschelde;1;2013-07-18T11:03:59Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;9.71637877701107;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;1;2013-07-18T11:03:59Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0293674126340967;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;1;2013-07-18T11:03:59Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;490.471215847668;14C incubation;µmol fotonen m-2 s-1
Westerschelde;1;2013-07-18T11:03:59Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;1.335;scanfish;/m
Westerschelde;1;2013-08-08T10:56:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;1;2013-08-08T10:56:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;1807;14C incubation;mg C/m2/d
Westerschelde;1;2013-08-08T10:56:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;13.7;NA;m
Westerschelde;1;2013-08-08T10:56:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;10.124;scanfish;ug/l
Westerschelde;1;2013-08-08T10:56:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;13.3701963833628;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;1;2013-08-08T10:56:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0531698887401247;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;1;2013-08-08T10:56:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;372.148216768722;14C incubation;µmol fotonen m-2 s-1
Westerschelde;1;2013-08-08T10:56:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;1.745;scanfish;/m
Westerschelde;1;2013-09-05T11:03:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;1;2013-09-05T11:03:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;1281;14C incubation;mg C/m2/d
Westerschelde;1;2013-09-05T11:03:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;13.7;NA;m
Westerschelde;1;2013-09-05T11:03:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;7.8645;scanfish;ug/l
Westerschelde;1;2013-09-05T11:03:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;6.73273320681023;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;1;2013-09-05T11:03:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0358809401205093;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;1;2013-09-05T11:03:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;504.905743740578;14C incubation;µmol fotonen m-2 s-1
Westerschelde;1;2013-09-05T11:03:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;0.9725;scanfish;/m
Westerschelde;1;2013-09-19T11:32:59Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;1;2013-09-19T11:32:59Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;353;14C incubation;mg C/m2/d
Westerschelde;1;2013-09-19T11:32:59Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;13.7;NA;m
Westerschelde;1;2013-09-19T11:32:59Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;5.1036;scanfish;ug/l
Westerschelde;1;2013-09-19T11:32:59Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;9.07320543650079;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;1;2013-09-19T11:32:59Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0430779119260332;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;1;2013-09-19T11:32:59Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;715.0047737334;14C incubation;µmol fotonen m-2 s-1
Westerschelde;1;2013-09-19T11:32:59Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;1.2566;scanfish;/m
Westerschelde;1;2013-10-10T10:41:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;1;2013-10-10T10:41:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;63;14C incubation;mg C/m2/d
Westerschelde;1;2013-10-10T10:41:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;13.7;NA;m
Westerschelde;1;2013-10-10T10:41:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;5.1036;scanfish;ug/l
Westerschelde;1;2013-10-10T10:41:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;8.55988494202218;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;1;2013-10-10T10:41:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0448306439199758;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;1;2013-10-10T10:41:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;442.144361100553;14C incubation;µmol fotonen m-2 s-1
Westerschelde;1;2013-10-10T10:41:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;8.92;scanfish;/m
Westerschelde;1;2013-11-07T11:06:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;1;2013-11-07T11:06:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;27;14C incubation;mg C/m2/d
Westerschelde;1;2013-11-07T11:06:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;13.7;NA;m
Westerschelde;1;2013-11-07T11:06:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;2.249;scanfish;ug/l
Westerschelde;1;2013-11-07T11:06:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;5.9837598624768;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;1;2013-11-07T11:06:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0364415846888071;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;1;2013-11-07T11:06:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;338.495001369004;14C incubation;µmol fotonen m-2 s-1
Westerschelde;1;2013-11-07T11:06:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;1.699;scanfish;/m
Westerschelde;1;2013-12-05T11:16:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;1;2013-12-05T11:16:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;46;14C incubation;mg C/m2/d
Westerschelde;1;2013-12-05T11:16:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;13.7;NA;m
Westerschelde;1;2013-12-05T11:16:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;1.095;scanfish;ug/l
Westerschelde;1;2013-12-05T11:16:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;6.3627737700775;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;1;2013-12-05T11:16:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0460516358648892;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;1;2013-12-05T11:16:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;313.463375386989;14C incubation;µmol fotonen m-2 s-1
Westerschelde;1;2013-12-05T11:16:00Z;28327.815783213737;381972.1803253431;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;1.261;scanfish;/m
Westerschelde;3;2009-01-15T09:49:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;3;2009-01-15T09:49:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;2;14C incubation;mg C/m2/d
Westerschelde;3;2009-01-15T09:49:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;12;NA;m
Westerschelde;3;2009-01-15T09:49:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;1.398;scanfish;ug/l
Westerschelde;3;2009-01-15T09:49:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;3.19920816145669;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;3;2009-01-15T09:49:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0149723441480157;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;3;2009-01-15T09:49:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;483.908938829477;14C incubation;µmol fotonen m-2 s-1
Westerschelde;3;2009-01-15T09:49:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;4.942;scanfish;/m
Westerschelde;3;2009-02-12T09:35:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;3;2009-02-12T09:35:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;6;14C incubation;mg C/m2/d
Westerschelde;3;2009-02-12T09:35:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;12;NA;m
Westerschelde;3;2009-02-12T09:35:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;1.89;scanfish;ug/l
Westerschelde;3;2009-02-12T09:35:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;3.21693992491145;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;3;2009-02-12T09:35:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0147418540252883;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;3;2009-02-12T09:35:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;469.605153289706;14C incubation;µmol fotonen m-2 s-1
Westerschelde;3;2009-02-12T09:35:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;3.904;scanfish;/m
Westerschelde;3;2009-03-05T10:05:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;3;2009-03-05T10:05:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;27;14C incubation;mg C/m2/d
Westerschelde;3;2009-03-05T10:05:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;12;NA;m
Westerschelde;3;2009-03-05T10:05:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;1.051;scanfish;ug/l
Westerschelde;3;2009-03-05T10:05:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;12.6190064753263;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;3;2009-03-05T10:05:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0449918103000283;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;3;2009-03-05T10:05:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;549.020438075636;14C incubation;µmol fotonen m-2 s-1
Westerschelde;3;2009-03-05T10:05:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;3.542;scanfish;/m
Westerschelde;3;2009-03-26T10:00:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;3;2009-03-26T10:00:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;1266;14C incubation;mg C/m2/d
Westerschelde;3;2009-03-26T10:00:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;12;NA;m
Westerschelde;3;2009-03-26T10:00:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;20.072;scanfish;ug/l
Westerschelde;3;2009-03-26T10:00:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;6.39648682311409;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;3;2009-03-26T10:00:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.020338248557764;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;3;2009-03-26T10:00:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;529.892785430465;14C incubation;µmol fotonen m-2 s-1
Westerschelde;3;2009-03-26T10:00:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;1.683;scanfish;/m
Westerschelde;3;2009-04-09T10:05:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;3;2009-04-09T10:05:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;1648;14C incubation;mg C/m2/d
Westerschelde;3;2009-04-09T10:05:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;12;NA;m
Westerschelde;3;2009-04-09T10:05:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;35.292;scanfish;ug/l
Westerschelde;3;2009-04-09T10:05:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;7.08639476065028;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;3;2009-04-09T10:05:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0184271385594289;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;3;2009-04-09T10:05:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;556.249829161403;14C incubation;µmol fotonen m-2 s-1
Westerschelde;3;2009-04-09T10:05:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;1.404;scanfish;/m
Westerschelde;3;2009-04-23T10:08:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;3;2009-04-23T10:08:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;943;14C incubation;mg C/m2/d
Westerschelde;3;2009-04-23T10:08:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;12;NA;m
Westerschelde;3;2009-04-23T10:08:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;5.43;scanfish;ug/l
Westerschelde;3;2009-04-23T10:08:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;8.71415780919751;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;3;2009-04-23T10:08:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0218139763704986;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;3;2009-04-23T10:08:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;523.294090807755;14C incubation;µmol fotonen m-2 s-1
Westerschelde;3;2009-04-23T10:08:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;1.001;scanfish;/m
Westerschelde;3;2009-05-08T09:40:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;3;2009-05-08T09:40:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;608;14C incubation;mg C/m2/d
Westerschelde;3;2009-05-08T09:40:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;12;NA;m
Westerschelde;3;2009-05-08T09:40:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;9.655;scanfish;ug/l
Westerschelde;3;2009-05-08T09:40:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;7.85273079760389;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;3;2009-05-08T09:40:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0205887198532714;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;3;2009-05-08T09:40:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;550.45656794556;14C incubation;µmol fotonen m-2 s-1
Westerschelde;3;2009-05-08T09:40:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;2.093;scanfish;/m
Westerschelde;3;2009-05-28T09:20:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;3;2009-05-28T09:20:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;93;14C incubation;mg C/m2/d
Westerschelde;3;2009-05-28T09:20:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;12;NA;m
Westerschelde;3;2009-05-28T09:20:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;11.99;scanfish;ug/l
Westerschelde;3;2009-05-28T09:20:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;5.87231524315796;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;3;2009-05-28T09:20:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0124596580405551;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;3;2009-05-28T09:20:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;630.927723218339;14C incubation;µmol fotonen m-2 s-1
Westerschelde;3;2009-05-28T09:20:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;6.799;scanfish;/m
Westerschelde;3;2009-06-25T09:26:00Z;46127.77277578226;374462.2935753985;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
