latitude longitude stationname datetime depth parametername parameterunit value
51.35118367 4.2509326 "Schaar van Ouden Doel" 1999-03-04T11:30:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4
51.35118367 4.2509326 "Schaar van Ouden Doel" 1999-03-18T10:21:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.35118367 4.2509326 "Schaar van Ouden Doel" 1999-04-01T11:35:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3
51.35118367 4.2509326 "Schaar van Ouden Doel" 1999-04-15T11:16:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.35118367 4.2509326 "Schaar van Ouden Doel" 1999-05-03T12:16:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4
51.35118367 4.2509326 "Schaar van Ouden Doel" 1999-05-31T11:49:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 9
51.35118367 4.2509326 "Schaar van Ouden Doel" 1999-06-15T11:44:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 11
51.35118367 4.2509326 "Schaar van Ouden Doel" 1999-06-29T11:23:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 16
51.35118367 4.2509326 "Schaar van Ouden Doel" 1999-07-05T14:55:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 8
51.35118367 4.2509326 "Schaar van Ouden Doel" 1999-07-22T13:34:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7
51.35118367 4.2509326 "Schaar van Ouden Doel" 1999-08-02T13:49:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 8
51.35118367 4.2509326 "Schaar van Ouden Doel" 1999-08-16T14:19:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6
51.35118367 4.2509326 "Schaar van Ouden Doel" 1999-08-30T12:51:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7
51.35118367 4.2509326 "Schaar van Ouden Doel" 1999-09-13T13:30:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5
51.35118367 4.2509326 "Schaar van Ouden Doel" 1999-09-27T12:09:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5
51.35118367 4.2509326 "Schaar van Ouden Doel" 1999-10-11T11:19:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4
51.35118367 4.2509326 "Schaar van Ouden Doel" 1999-10-26T10:48:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5
51.35118367 4.2509326 "Schaar van Ouden Doel" 1999-11-11T12:03:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4
51.35118367 4.2509326 "Schaar van Ouden Doel" 1999-11-25T11:38:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3
51.35118367 4.2509326 "Schaar van Ouden Doel" 1999-12-09T12:08:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3
51.35118367 4.2509326 "Schaar van Ouden Doel" 1999-12-22T10:06:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4
51.6578 3.21921 "Walcheren 20 km uit de kust" 2000-12-20T13:12:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.12
51.6578 3.21921 "Walcheren 20 km uit de kust" 2000-11-29T15:11:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.86
51.6578 3.21921 "Walcheren 20 km uit de kust" 2000-10-19T06:18:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.9
51.6578 3.21921 "Walcheren 20 km uit de kust" 2000-09-14T10:02:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.32
51.6578 3.21921 "Walcheren 20 km uit de kust" 2000-08-17T07:34:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.28
51.6578 3.21921 "Walcheren 20 km uit de kust" 2000-07-20T01:34:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 8.58
51.6578 3.21921 "Walcheren 20 km uit de kust" 2000-06-19T23:18:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.58
51.6578 3.21921 "Walcheren 20 km uit de kust" 2000-04-14T05:21:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.44
51.6578 3.21921 "Walcheren 20 km uit de kust" 2000-03-13T19:27:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.16
51.6578 3.21921 "Walcheren 20 km uit de kust" 2000-02-21T21:32:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.24
51.6578 3.21921 "Walcheren 20 km uit de kust" 2000-01-11T00:02:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 0.88
51.41080224 3.35843516 Wielingen 2000-11-21T15:05:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.02
51.41080224 3.35843516 Wielingen 2000-08-23T11:43:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 15.6
51.41080224 3.35843516 Wielingen 2000-05-08T09:38:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 25.2
51.41080224 3.35843516 Wielingen 2000-02-17T17:05:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.9
51.5481 3.4095 "Walcheren 2 km uit de kust" 2000-01-11T01:20:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.38
51.5481 3.4095 "Walcheren 2 km uit de kust" 2000-02-21T20:24:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.58
51.5481 3.4095 "Walcheren 2 km uit de kust" 2000-03-13T18:14:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.1
51.5481 3.4095 "Walcheren 2 km uit de kust" 2000-04-14T06:22:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7.98
51.5481 3.4095 "Walcheren 2 km uit de kust" 2000-05-23T05:29:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 35.6
51.5481 3.4095 "Walcheren 2 km uit de kust" 2000-06-20T00:25:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 14.6
51.5481 3.4095 "Walcheren 2 km uit de kust" 2000-07-20T00:24:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 41.4
51.5481 3.4095 "Walcheren 2 km uit de kust" 2000-08-17T08:51:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 11.6
51.5481 3.4095 "Walcheren 2 km uit de kust" 2000-09-14T11:21:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7.64
51.5481 3.4095 "Walcheren 2 km uit de kust" 2000-10-19T05:14:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.16
51.5481 3.4095 "Walcheren 2 km uit de kust" 2000-11-29T13:52:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.24
51.5481 3.4095 "Walcheren 2 km uit de kust" 2000-12-20T12:10:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.62
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-01-18T10:34:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 0.58
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-02-16T15:59:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.68
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-04-11T12:48:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.32
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-06-05T09:05:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.84
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-07-07T07:40:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 10.2
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-08-04T07:25:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 9.66
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-08-30T07:33:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 11
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-09-27T10:26:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.38
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-10-24T15:59:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.08
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-11-20T13:47:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.56
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-12-20T12:33:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.04
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-01-17T11:16:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 0.58
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-02-14T09:01:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.8
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-03-14T09:45:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.42
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-04-10T06:48:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.7
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-05-08T09:42:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 15.2
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-05-09T06:52:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 26
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-05-24T05:39:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 32.4
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-06-05T05:58:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7.16
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-06-20T05:36:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 8.56
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-07-04T05:23:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.48
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-07-24T07:02:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.48
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-08-07T06:59:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.98
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-08-21T06:43:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 15.2
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-09-04T06:43:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 8.08
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-09-18T04:15:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.04
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-10-02T05:26:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-10-16T03:33:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.28
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-11-15T06:25:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.44
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-12-19T09:00:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 0.74
51.41288731 3.56579345 "Vlissingen boei SSVH" 2000-07-09T05:27:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.22
51.34742676 3.82569972 "Terneuzen boei 20" 2000-01-17T13:00:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 0.56
51.34742676 3.82569972 "Terneuzen boei 20" 2000-01-19T11:44:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 0.9
51.34742676 3.82569972 "Terneuzen boei 20" 2000-02-14T11:04:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.36
51.34742676 3.82569972 "Terneuzen boei 20" 2000-02-16T16:26:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.84
51.34742676 3.82569972 "Terneuzen boei 20" 2000-03-13T15:37:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.3
51.34742676 3.82569972 "Terneuzen boei 20" 2000-03-14T11:39:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.5
51.34742676 3.82569972 "Terneuzen boei 20" 2000-04-10T09:47:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.44
51.34742676 3.82569972 "Terneuzen boei 20" 2000-04-11T09:56:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.44
51.34742676 3.82569972 "Terneuzen boei 20" 2000-05-09T10:58:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 12.6
51.34742676 3.82569972 "Terneuzen boei 20" 2000-06-05T13:29:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 13.2
51.34742676 3.82569972 "Terneuzen boei 20" 2000-06-29T05:13:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 8.92
51.34742676 3.82569972 "Terneuzen boei 20" 2000-08-02T12:02:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.12
51.34742676 3.82569972 "Terneuzen boei 20" 2000-08-21T08:32:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 8.2
51.34742676 3.82569972 "Terneuzen boei 20" 2000-08-31T08:12:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 10.6
51.34742676 3.82569972 "Terneuzen boei 20" 2000-09-28T08:50:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.4
51.34742676 3.82569972 "Terneuzen boei 20" 2000-10-24T09:23:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.02
51.34742676 3.82569972 "Terneuzen boei 20" 2000-11-15T08:43:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.54
51.34742676 3.82569972 "Terneuzen boei 20" 2000-11-22T16:50:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.3
51.34742676 3.82569972 "Terneuzen boei 20" 2000-12-19T11:24:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.24
51.34742676 3.82569972 "Terneuzen boei 20" 2000-12-22T16:50:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.24
51.43701537 4.01438853 "Hansweert geul" 2000-01-17T15:05:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 0.7
51.43701537 4.01438853 "Hansweert geul" 2000-02-14T13:24:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.46
51.43701537 4.01438853 "Hansweert geul" 2000-02-16T10:17:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.43701537 4.01438853 "Hansweert geul" 2000-03-13T08:39:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.78
51.43701537 4.01438853 "Hansweert geul" 2000-03-14T13:45:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.9
51.43701537 4.01438853 "Hansweert geul" 2000-04-10T07:24:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.88
51.43701537 4.01438853 "Hansweert geul" 2000-04-10T11:12:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.1
51.43701537 4.01438853 "Hansweert geul" 2000-05-09T10:53:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7.64
51.43701537 4.01438853 "Hansweert geul" 2000-05-09T15:40:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7.44
51.43701537 4.01438853 "Hansweert geul" 2000-05-24T10:31:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 13.2
51.43701537 4.01438853 "Hansweert geul" 2000-06-05T09:54:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 12.6
51.43701537 4.01438853 "Hansweert geul" 2000-06-07T07:40:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 13
51.43701537 4.01438853 "Hansweert geul" 2000-06-20T09:50:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 16.6
51.43701537 4.01438853 "Hansweert geul" 2000-07-04T09:14:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7.8
51.43701537 4.01438853 "Hansweert geul" 2000-07-06T07:50:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.08
51.43701537 4.01438853 "Hansweert geul" 2000-07-24T11:55:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7.2
51.43701537 4.01438853 "Hansweert geul" 2000-08-02T07:19:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.12
51.43701537 4.01438853 "Hansweert geul" 2000-08-07T10:22:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.1
51.43701537 4.01438853 "Hansweert geul" 2000-08-21T10:44:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.08
51.43701537 4.01438853 "Hansweert geul" 2000-08-31T11:47:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.24
51.43701537 4.01438853 "Hansweert geul" 2000-09-04T10:14:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.32
51.43701537 4.01438853 "Hansweert geul" 2000-09-18T08:34:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.84
51.43701537 4.01438853 "Hansweert geul" 2000-09-28T12:50:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.58
51.43701537 4.01438853 "Hansweert geul" 2000-10-02T09:06:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.64
51.43701537 4.01438853 "Hansweert geul" 2000-10-16T07:54:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.98
51.43701537 4.01438853 "Hansweert geul" 2000-10-23T08:26:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.82
51.43701537 4.01438853 "Hansweert geul" 2000-11-15T10:34:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.68
51.43701537 4.01438853 "Hansweert geul" 2000-11-22T11:06:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.6
51.43701537 4.01438853 "Hansweert geul" 2000-12-19T14:00:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 0.7
51.43701537 4.01438853 "Hansweert geul" 2000-12-20T10:39:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.96
51.35118367 4.2509326 "Schaar van Ouden Doel" 2000-01-17T17:47:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.35118367 4.2509326 "Schaar van Ouden Doel" 2000-01-31T17:56:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.35118367 4.2509326 "Schaar van Ouden Doel" 2000-02-14T16:46:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3
51.35118367 4.2509326 "Schaar van Ouden Doel" 2000-02-28T15:32:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.35118367 4.2509326 "Schaar van Ouden Doel" 2000-03-14T16:02:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.35118367 4.2509326 "Schaar van Ouden Doel" 2000-03-27T13:07:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3
51.35118367 4.2509326 "Schaar van Ouden Doel" 2000-04-10T16:10:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.35118367 4.2509326 "Schaar van Ouden Doel" 2000-04-26T15:04:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3
51.35118367 4.2509326 "Schaar van Ouden Doel" 2000-05-09T15:07:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7
51.35118367 4.2509326 "Schaar van Ouden Doel" 2000-05-22T13:06:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 10
51.35118367 4.2509326 "Schaar van Ouden Doel" 2000-06-05T13:18:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 12
51.35118367 4.2509326 "Schaar van Ouden Doel" 2000-06-19T09:10:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 14
51.35118367 4.2509326 "Schaar van Ouden Doel" 2000-07-04T13:04:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7
51.35118367 4.2509326 "Schaar van Ouden Doel" 2000-07-19T12:34:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 8
51.35118367 4.2509326 "Schaar van Ouden Doel" 2000-08-03T12:18:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 12
51.35118367 4.2509326 "Schaar van Ouden Doel" 2000-08-17T11:28:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7
51.35118367 4.2509326 "Schaar van Ouden Doel" 2000-08-22T15:00:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6
51.35118367 4.2509326 "Schaar van Ouden Doel" 2000-09-04T15:04:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4
51.35118367 4.2509326 "Schaar van Ouden Doel" 2000-09-18T12:35:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5
51.35118367 4.2509326 "Schaar van Ouden Doel" 2000-10-02T13:08:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4
51.35118367 4.2509326 "Schaar van Ouden Doel" 2000-10-16T11:27:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5
51.35118367 4.2509326 "Schaar van Ouden Doel" 2000-10-31T12:13:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4
51.35118367 4.2509326 "Schaar van Ouden Doel" 2000-11-16T13:37:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4
51.35118367 4.2509326 "Schaar van Ouden Doel" 2000-12-04T14:47:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4
51.35118367 4.2509326 "Schaar van Ouden Doel" 2000-12-19T16:47:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.6578 3.21921 "Walcheren 20 km uit de kust" 2001-12-12T17:36:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.54
51.6578 3.21921 "Walcheren 20 km uit de kust" 2001-11-15T16:31:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.1
51.6578 3.21921 "Walcheren 20 km uit de kust" 2001-10-24T08:04:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.04
51.6578 3.21921 "Walcheren 20 km uit de kust" 2001-09-13T16:05:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.58
51.6578 3.21921 "Walcheren 20 km uit de kust" 2001-08-22T14:18:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.82
51.6578 3.21921 "Walcheren 20 km uit de kust" 2001-07-17T01:02:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 8.02
51.6578 3.21921 "Walcheren 20 km uit de kust" 2001-06-12T10:34:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 19.2
51.6578 3.21921 "Walcheren 20 km uit de kust" 2001-05-10T14:07:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 17.2
51.6578 3.21921 "Walcheren 20 km uit de kust" 2001-04-10T02:00:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 19.2
51.6578 3.21921 "Walcheren 20 km uit de kust" 2001-03-14T19:06:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 10.4
51.6578 3.21921 "Walcheren 20 km uit de kust" 2001-02-15T05:41:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.84
51.6578 3.21921 "Walcheren 20 km uit de kust" 2001-01-15T22:10:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.3
51.41080224 3.35843516 Wielingen 2001-11-12T16:25:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.2
51.41080224 3.35843516 Wielingen 2001-08-13T11:59:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.84
51.41080224 3.35843516 Wielingen 2001-05-15T12:04:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 31.4
51.41080224 3.35843516 Wielingen 2001-02-15T11:31:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.18
51.5481 3.4095 "Walcheren 2 km uit de kust" 2001-01-15T21:11:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.8
51.5481 3.4095 "Walcheren 2 km uit de kust" 2001-02-15T04:37:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.42
51.5481 3.4095 "Walcheren 2 km uit de kust" 2001-03-14T18:03:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 9.8
51.5481 3.4095 "Walcheren 2 km uit de kust" 2001-04-10T03:01:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 55.8
51.5481 3.4095 "Walcheren 2 km uit de kust" 2001-05-10T12:47:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 18.2
51.5481 3.4095 "Walcheren 2 km uit de kust" 2001-06-12T11:58:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 22.4
51.5481 3.4095 "Walcheren 2 km uit de kust" 2001-07-17T00:02:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.74
51.5481 3.4095 "Walcheren 2 km uit de kust" 2001-08-22T12:59:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.1
51.5481 3.4095 "Walcheren 2 km uit de kust" 2001-09-13T14:38:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.24
51.5481 3.4095 "Walcheren 2 km uit de kust" 2001-10-24T09:14:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.28
51.5481 3.4095 "Walcheren 2 km uit de kust" 2001-11-15T15:12:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.78
51.5481 3.4095 "Walcheren 2 km uit de kust" 2001-12-12T16:21:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.56
51.41288731 3.56579345 "Vlissingen boei SSVH" 2001-01-16T09:06:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 0.06
51.41288731 3.56579345 "Vlissingen boei SSVH" 2001-02-13T07:26:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.48
51.41288731 3.56579345 "Vlissingen boei SSVH" 2001-03-14T06:28:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.7
51.41288731 3.56579345 "Vlissingen boei SSVH" 2001-04-09T10:03:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 12
