FID,id,latitude,longitude,depth,datetime,value,standardparameterid,dataproviderid,imisdatasetid,parametername,parameterunit,dataprovider,stationname,unit,valuesign
abiotic_observations.fid--3256cea3_182c573e9e4_-1a54,310860476,51.3846,4.16569,-1,1994-10-25T12:44:00Z,0.065,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Bath boei 71,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a53,310860477,51.3846,4.16569,-1,1994-11-22T11:58:00Z,0.068,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Bath boei 71,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a52,310860478,51.3846,4.16569,-1,1994-12-20T11:15:00Z,0.303,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Bath boei 71,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a51,310860479,51.3846,4.16569,-1,1995-01-23T14:19:00Z,1.24,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Bath boei 71,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a50,310860480,51.3846,4.16569,-1,1995-02-20T13:37:00Z,1.32,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Bath boei 71,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a4f,310860481,51.3846,4.16569,-1,1995-03-20T12:33:00Z,0.799,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Bath boei 71,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a4e,310860482,51.3846,4.16569,-1,1995-04-18T13:20:00Z,0.171,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Bath boei 71,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a4d,310860483,51.3846,4.16569,-1,1995-05-22T16:55:00Z,0.062,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Bath boei 71,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a4c,310860484,51.3846,4.16569,-1,1995-06-19T14:50:00Z,0.057,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Bath boei 71,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a4b,310860485,51.3846,4.16569,-1,1995-07-17T14:30:00Z,0.07,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Bath boei 71,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a4a,310860486,51.3846,4.16569,-1,1995-08-14T13:19:00Z,0.057,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Bath boei 71,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a49,310860487,51.3846,4.16569,-1,1995-09-05T18:09:00Z,0.059,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Bath boei 71,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a48,310860488,51.3846,4.16569,-1,1995-10-02T14:33:00Z,0.049,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Bath boei 71,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a47,310860489,51.3846,4.16569,-1,1995-10-30T14:30:00Z,0.036,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Bath boei 71,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a46,310860490,51.3846,4.16569,-1,1995-11-27T12:48:00Z,0.115,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Bath boei 71,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a45,310860491,51.3846,4.16569,-1,1995-12-18T17:57:00Z,0.164,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Bath boei 71,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a44,314122465,51.35118367,4.2509326,-1,2012-05-09T13:52:00Z,0.04,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a43,316144643,51.437,4.01439,-1,2020-08-31T17:33:00Z,0.0375,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hansweert geul,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a42,319151397,51.5481,3.4095,-4,1979-03-20T01:12:00Z,0.13,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a41,319151414,51.5481,3.4095,-4,1979-12-20T00:09:00Z,0.07,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a40,319151394,51.5481,3.4095,-4,1979-01-16T02:00:00Z,0.12,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a3f,319151395,51.5481,3.4095,-4,1979-02-06T19:25:00Z,0.07,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a3e,319151396,51.5481,3.4095,-4,1979-02-20T04:30:00Z,0.14,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a3d,319151398,51.5481,3.4095,-4,1979-04-03T03:51:00Z,0.06,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a3c,319151399,51.5481,3.4095,-4,1979-04-18T02:20:00Z,0.01,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a3b,319151400,51.5481,3.4095,-4,1979-05-02T02:38:00Z,0.02,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a3a,319151401,51.5481,3.4095,-4,1979-05-15T00:09:00Z,0.01,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a39,319151402,51.5481,3.4095,-4,1979-05-29T01:18:00Z,0.12,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a38,319151403,51.5481,3.4095,-4,1979-06-12T00:14:00Z,0.03,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a37,319151404,51.5481,3.4095,-4,1979-06-26T00:12:00Z,0.03,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a36,319151405,51.5481,3.4095,-4,1979-07-09T23:28:00Z,0.04,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a35,319151406,51.5481,3.4095,-4,1979-07-23T23:43:00Z,0.03,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a34,319151407,51.5481,3.4095,-4,1979-08-07T10:50:00Z,0.02,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a33,319151408,51.5481,3.4095,-4,1979-08-21T10:52:00Z,0.01,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a32,319151409,51.5481,3.4095,-4,1979-09-04T21:58:00Z,0.02,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a31,319151410,51.5481,3.4095,-4,1979-10-11T03:18:00Z,0.06,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a30,319151411,51.5481,3.4095,-4,1979-10-23T00:40:00Z,0.05,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a2f,319151412,51.5481,3.4095,-4,1979-11-14T07:42:00Z,0.06,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a2e,319151413,51.5481,3.4095,-4,1979-11-28T05:52:00Z,0.08,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a2d,319151415,51.5481,3.4095,-4,1980-01-08T03:12:00Z,0.07,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a2c,319151416,51.5481,3.4095,-4,1980-01-24T04:24:00Z,0.08,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a2b,319151417,51.5481,3.4095,-4,1980-02-05T02:00:00Z,0.06,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a2a,319151419,51.5481,3.4095,-4,1980-02-19T01:35:00Z,0.07,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a29,319151420,51.5481,3.4095,-4,1980-03-04T00:57:00Z,0.05,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a28,319151421,51.5481,3.4095,-4,1980-03-18T13:00:00Z,0.05,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a27,319151422,51.5481,3.4095,-4,1980-04-09T17:40:00Z,0.07,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a26,319151423,51.5481,3.4095,-4,1980-04-23T06:00:00Z,0.01,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a25,319151424,51.5481,3.4095,-4,1980-05-07T03:54:00Z,0.01,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,<
abiotic_observations.fid--3256cea3_182c573e9e4_-1a24,319151425,51.5481,3.4095,-4,1980-05-20T03:35:00Z,0.01,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a23,319151426,51.5481,3.4095,-4,1980-06-03T02:22:00Z,0.01,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a22,319151427,51.5481,3.4095,-4,1980-06-17T14:34:00Z,0.04,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a21,319151428,51.5481,3.4095,-4,1980-07-01T01:30:00Z,0.15,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a20,319151429,51.5481,3.4095,-4,1980-07-15T01:38:00Z,0.14,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a1f,319151430,51.5481,3.4095,-4,1980-07-29T00:29:00Z,0.06,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a1e,319151431,51.5481,3.4095,-4,1980-08-12T00:32:00Z,0.03,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a1d,319151432,51.5481,3.4095,-4,1980-08-25T23:27:00Z,0.01,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a1c,319151433,51.5481,3.4095,-4,1980-09-09T11:30:00Z,0.01,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a1b,319151434,51.5481,3.4095,-4,1980-09-23T23:12:00Z,0.03,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a1a,319151435,51.5481,3.4095,-4,1980-10-14T02:05:00Z,0.07,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a19,319151436,51.5481,3.4095,-4,1980-10-29T02:55:00Z,0.04,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a18,319151437,51.5481,3.4095,-4,1980-11-11T01:15:00Z,0.06,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a17,319151438,51.5481,3.4095,-4,1980-12-02T07:50:00Z,0.1,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a16,319151439,51.5481,3.4095,-4,1981-01-07T12:18:00Z,0.05,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a15,319151441,51.5481,3.4095,-4,1981-01-22T13:00:00Z,0.05,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a14,319151442,51.5481,3.4095,-4,1981-02-10T03:04:00Z,0.04,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a13,319151443,51.5481,3.4095,-4,1981-02-24T02:59:00Z,0.04,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a12,319151444,51.5481,3.4095,-4,1981-03-03T09:47:00Z,0.03,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a11,319151445,51.5481,3.4095,-4,1981-03-17T09:52:00Z,0.03,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a10,319151446,51.5481,3.4095,-4,1981-03-31T07:42:00Z,0.04,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a0f,319151447,51.5481,3.4095,-4,1981-04-14T08:35:00Z,0.01,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,<
abiotic_observations.fid--3256cea3_182c573e9e4_-1a0e,319151448,51.5481,3.4095,-4,1981-04-28T18:26:00Z,0.02,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a0d,319151449,51.5481,3.4095,-4,1981-05-12T06:22:00Z,0.05,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a0c,319151450,51.5481,3.4095,-4,1981-05-26T04:10:00Z,0.05,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a0b,319151451,51.5481,3.4095,-4,1981-06-24T04:00:00Z,0.02,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a0a,319151452,51.5481,3.4095,-4,1981-07-14T09:47:00Z,0.03,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a09,319151453,51.5481,3.4095,-4,1981-07-28T09:00:00Z,0.07,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a08,319151454,51.5481,3.4095,-4,1981-08-11T20:57:00Z,0.03,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a07,319151455,51.5481,3.4095,-4,1981-09-01T13:16:00Z,0.02,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a06,319151456,51.5481,3.4095,-4,1981-09-08T06:05:00Z,0.01,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a05,319151457,51.5481,3.4095,-4,1981-09-22T05:26:00Z,0.06,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a04,319151458,51.5481,3.4095,-4,1981-10-15T00:18:00Z,0.06,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a03,319151459,51.5481,3.4095,-4,1981-10-27T11:34:00Z,0.06,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a02,319151460,51.5481,3.4095,-4,1981-11-10T10:14:00Z,0.06,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a01,319151461,51.5481,3.4095,-4,1981-12-16T02:55:00Z,0.09,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1a00,319151463,51.5481,3.4095,-4,1982-01-12T13:32:00Z,0.07,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-19ff,319151464,51.5481,3.4095,-4,1982-02-02T05:07:00Z,0.07,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-19fe,319151465,51.5481,3.4095,-4,1982-02-09T12:44:00Z,0.06,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-19fd,319151466,51.5481,3.4095,-4,1982-02-24T12:23:00Z,0.04,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-19fc,319151467,51.5481,3.4095,-4,1982-03-09T11:37:00Z,0.03,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-19fb,319151468,51.5481,3.4095,-4,1982-03-23T10:54:00Z,0.02,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-19fa,319151469,51.5481,3.4095,-4,1982-04-06T11:51:00Z,0.03,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-19f9,319151470,51.5481,3.4095,-4,1982-04-20T09:22:00Z,0.01,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-19f8,319151471,51.5481,3.4095,-4,1982-05-05T10:26:00Z,0.06,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-19f7,319151472,51.5481,3.4095,-4,1982-05-18T07:20:00Z,0.02,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-19f6,319151473,51.5481,3.4095,-4,1982-06-02T08:51:00Z,0.02,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-19f5,319151474,51.5481,3.4095,-4,1982-06-15T05:33:00Z,0.01,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-19f4,319151475,51.5481,3.4095,-4,1982-06-30T06:58:00Z,0.12,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-19f3,319151476,51.5481,3.4095,-4,1982-07-13T04:10:00Z,0.02,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-19f2,319151477,51.5481,3.4095,-4,1982-07-27T04:30:00Z,0.01,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-19f1,319151478,51.5481,3.4095,-4,1982-08-10T03:06:00Z,0.04,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-19f0,319151479,51.5481,3.4095,-4,1982-08-24T03:03:00Z,0.04,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
