datetime,X_RD,Y_RD,latitude,longitude
2016-10-19T09:53:36Z,74153,374938,4.226734237226495,51.358748835635346
2016-10-19T09:54:06Z,74233,374869,4.227898505648535,51.35814008277886
2016-10-19T09:54:36Z,74314,374804,4.2290761870872045,51.35756741407131
2016-10-19T09:55:06Z,74400,374727,4.230328351971395,51.35688758696736
2016-10-19T09:55:36Z,74477,374650,4.2314512783196285,51.35620646412789
2016-10-19T09:56:06Z,74552,374571,4.232545914852028,51.355507069091345
2016-10-19T09:56:36Z,74624,374496,4.233596543606868,51.35484319023017
2016-10-19T09:57:06Z,74704,374425,4.234761074897887,51.35421639150017
2016-10-19T09:57:36Z,74791,374359,4.236024925378441,51.353635515885315
2016-10-19T09:58:06Z,74881,374296,4.237331128859843,51.353082016594875
2016-10-19T09:58:36Z,74972,374234,4.238651429216268,51.35253763243655
2016-10-19T09:59:06Z,75071,374179,4.2400849527198154,51.352057282661825
2016-10-19T09:59:36Z,75157,374138,4.2413286825061665,51.35170091553833
2016-10-19T10:00:06Z,75214,374118,4.242151387223412,51.35152919733945
2016-10-19T10:00:36Z,75284,374095,4.243161366302456,51.3513323417626
2016-10-19T10:01:06Z,75360,374070,4.244257911658741,51.35111834609545
2016-10-19T10:01:36Z,75437,374044,4.245369025672718,51.350895492494736
2016-10-19T10:02:06Z,75503,374018,4.246322234704461,51.35067108143201
2016-10-19T10:02:36Z,75539,374004,4.246842122163824,51.35055030633968
2016-11-02T06:50:34Z,59403,384193,4.012482773403949,51.439627228089236
2016-11-02T06:51:04Z,59448,384106,4.013153507784148,51.43885293130366
2016-11-02T06:51:34Z,59500,384024,4.013923527913821,51.43812475430721
2016-11-02T06:52:04Z,59555,383943,4.014736393440917,51.43740606753629
2016-11-02T06:52:34Z,59614,383862,4.015606753578778,51.43668805159904
2016-11-02T06:53:04Z,59670,383790,4.01643151242926,51.4360504107257
2016-11-02T06:53:34Z,59728,383719,4.017284737233912,51.43542208945414
2016-11-02T06:54:04Z,59784,383654,4.018107558708796,51.43484735007333
2016-11-02T06:54:34Z,59847,383585,4.019032094516716,51.43423783530151
2016-11-02T06:55:04Z,59911,383518,4.019970445205172,51.43364645702069
2016-11-02T06:55:34Z,59969,383458,4.02082061071556,51.43311697372143
2016-11-02T06:56:04Z,60035,383391,4.021787672700624,51.43252591761976
2016-11-02T06:56:34Z,60097,383329,4.022695849130769,51.43197911865621
2016-11-02T06:57:04Z,60163,383265,4.023662055624705,51.43141500980797
2016-11-02T06:57:34Z,60234,383196,4.024701473612783,51.43080679461771
2016-11-02T06:58:04Z,60297,383136,4.025623421711478,51.43027811592914
2016-11-02T06:58:34Z,60365,383069,4.02661911704138,51.42968735504269
2016-11-02T06:59:04Z,60429,383000,4.027557812059226,51.42907793950384
2016-11-02T06:59:34Z,60488,382933,4.028424058142688,51.42848565388143
2016-11-02T07:00:04Z,60553,382854,4.029379760189906,51.427786514128016
2016-11-02T07:00:34Z,60612,382780,4.030247831783264,51.42713130089402
2016-11-02T07:01:04Z,60668,382710,4.031071677554536,51.42651153017793
2016-11-02T07:01:34Z,60730,382634,4.031983365363487,51.4258388300985
2016-11-02T07:02:04Z,60791,382561,4.032879848275234,51.42519291887001
2016-11-02T07:02:34Z,60855,382484,4.033820502584464,51.42451155049692
2016-11-02T07:03:04Z,60922,382403,4.034805324110836,51.423794723891085
2016-11-02T07:03:34Z,60983,382329,4.035701993342427,51.42313980289281
2016-11-02T07:04:04Z,61049,382253,4.036671048031114,51.42246773217175
2016-11-02T07:04:34Z,61113,382178,4.037611056972187,51.421804308146456
2016-11-02T07:05:04Z,61179,382100,4.038580587073558,51.42111424586216
2016-11-02T07:05:34Z,61243,382024,4.039520806077903,51.42044181846786
2016-11-02T07:06:04Z,61312,381940,4.040534996385874,51.41969831185925
2016-11-02T07:06:34Z,61378,381861,4.041504702770661,51.41899923713154
2016-11-02T07:07:04Z,61441,381784,4.042430725754014,51.41831763220981
2016-11-02T07:07:34Z,61503,381710,4.043341551745192,51.41766281731418
2016-11-02T07:08:04Z,61566,381628,4.044268844263198,51.41693625884942
2016-11-02T07:08:34Z,61629,381546,4.04519610718902,51.416209692875164
2016-11-02T07:09:04Z,61692,381464,4.046123340523938,51.4154831193919
2016-11-02T07:09:34Z,61755,381381,4.047050808541751,51.4147475506488
2016-11-02T07:10:04Z,61816,381301,4.047948708163402,51.4140386073778
2016-11-02T07:10:34Z,61876,381221,4.048832206956935,51.41332949203498
2016-11-02T07:11:04Z,61936,381142,4.049715414500701,51.41262935763213
2016-11-02T07:11:34Z,61996,381062,4.050598858437677,51.4119202286519
2016-11-02T07:12:04Z,62054,380980,4.051454057184832,51.41119278791257
2016-11-02T07:12:34Z,62114,380895,4.052338762159748,51.41043870666046
2016-11-02T07:13:04Z,62170,380819,4.053163583591684,51.409764850553366
2016-11-02T07:13:34Z,62226,380748,4.053987066296925,51.409135927374074
2016-11-02T07:14:04Z,62289,380675,4.054911651266099,51.408490172696474
2016-11-02T07:14:34Z,62355,380599,4.055880110999031,51.40781793970374
2016-11-02T07:15:04Z,62418,380526,4.0568046424099755,51.40717216977777
2016-11-02T07:15:34Z,62484,380452,4.0577725220244325,51.40651789638942
2016-11-02T07:16:04Z,62552,380380,4.058768591192726,51.40588191802493
2016-11-02T07:16:34Z,62621,380309,4.059778741260488,51.40525508249773
2016-11-02T07:17:04Z,62695,380233,4.0608620218577824,51.40458411682637
2016-11-02T07:17:34Z,62761,380164,4.061828481922343,51.40397474826772
2016-11-02T07:18:04Z,62840,380088,4.062983550846506,51.403304579690484
2016-11-02T07:18:34Z,62910,380022,4.064006651301145,51.40272280933958
2016-11-02T07:19:04Z,62983,379955,4.0650730945599465,51.4021325311472
2016-11-02T07:19:34Z,63060,379884,4.066198028785507,51.40150694334896
2016-11-02T07:20:04Z,63133,379817,4.067264415297888,51.40091664487285
2016-11-02T07:20:34Z,63207,379752,4.068344623158244,51.40034447478241
2016-11-02T07:21:04Z,63280,379691,4.069409396234481,51.39980808339197
2016-11-02T07:21:34Z,63359,379626,4.070561393649839,51.39923670491449
2016-11-02T07:22:04Z,63435,379566,4.071668960670509,51.39870976750422
2016-11-02T07:22:34Z,63515,379501,4.0728352703205655,51.39813852852557
2016-11-02T07:23:04Z,63588,379438,4.073900456944328,51.39758412001416
2016-11-02T07:23:34Z,63663,379374,4.074994612052339,51.39702103740076
2016-11-02T07:24:04Z,63733,379311,4.076016643341356,51.39646612396545
2016-11-02T07:24:34Z,63806,379242,4.07708330161114,51.39585775896814
2016-11-02T07:25:04Z,63875,379177,4.078091430163273,51.395284689897615
2016-11-02T07:25:34Z,63945,379109,4.079114673961654,51.3946848097144
2016-11-02T07:26:04Z,64017,379042,4.08016636717696,51.394094230595066
2016-11-02T07:26:34Z,64090,378978,4.081231627822151,51.393530766478946
2016-11-02T07:27:04Z,64162,378915,4.08228223840045,51.39297611950069
2016-11-02T07:27:34Z,64233,378851,4.083318713973465,51.39241231432249
2016-11-02T07:28:04Z,64302,378783,4.084327458437333,51.39181222707059
2016-11-02T07:28:34Z,64371,378712,4.085336946032678,51.391185167351054
2016-11-02T07:29:04Z,64433,378638,4.086246613885469,51.39053001241505
2016-11-02T07:29:34Z,64496,378559,4.087171902163343,51.38983007113957
2016-11-02T07:30:04Z,64559,378478,4.0880976740113,51.389112146625486
2016-11-02T07:30:34Z,64621,378395,4.089009563107165,51.388376078804015
2016-11-02T07:31:04Z,64680,378305,4.089880117253867,51.387576608659685
2016-11-02T07:31:34Z,64730,378210,4.090622635909469,51.386730753815336
2016-11-02T07:32:04Z,64770,378112,4.0912222487679095,51.385856332743074
2016-11-02T07:32:34Z,64812,378011,4.0918513324836265,51.384955264173826
2016-11-02T07:33:04Z,64855,377912,4.092494244902378,51.38407232749908
2016-11-02T07:33:34Z,64901,377813,4.0931802230780185,51.38318986575658
2016-11-02T07:34:04Z,64940,377723,4.093763337992669,51.38238717481095
2016-11-02T07:34:34Z,64983,377624,4.094406176900286,51.3815042272185
2016-11-02T07:35:04Z,65026,377524,4.09504924537875,51.38061228804519
2016-11-02T07:35:34Z,65069,377428,4.095691270883669,51.379756296840135
2016-11-02T07:36:04Z,65116,377330,4.096391229765742,51.37888296269346
2016-11-02T07:36:34Z,65168,377239,4.0971611927233695,51.37807333482717
2016-11-02T07:37:04Z,65223,377160,4.097971165959079,51.37737203358615
2016-11-02T07:37:34Z,65286,377075,4.098897529389872,51.3766180697003
2016-11-02T07:38:04Z,65347,377002,4.0997920964279295,51.375971635997615
2016-11-02T07:38:34Z,65422,376923,4.100889214383255,51.375273487965096
2016-11-02T07:39:04Z,65485,376843,4.101814220999957,51.37456444014807
2016-11-02T07:39:34Z,65540,376762,4.102624566344497,51.37384513011766
2016-11-02T07:40:04Z,65600,376692,4.103503907152938,51.37322547290952
2016-11-02T07:40:34Z,65665,376626,4.104454014994477,51.372642551404596
2016-11-02T07:41:04Z,65740,376558,4.105548204832011,51.37204322622237
2016-11-02T07:41:34Z,65811,376492,4.106584421711628,51.37146123508386
2016-11-02T07:42:04Z,65878,376430,4.1075621649672565,51.37091455544682
2016-11-02T07:42:34Z,65953,376389,4.108649473772966,51.3705578754662
2016-11-02T07:43:04Z,66037,376354,4.10986449240162,51.3702565302474
2016-11-02T07:43:34Z,66118,376326,4.111034657212782,51.370017616071
2016-11-02T07:44:04Z,66205,376297,4.112291217670818,51.36977064514872
2016-11-02T07:44:34Z,66283,376280,4.113415519852603,51.36963010307862
2016-11-02T07:45:04Z,66369,376269,4.114653186446056,51.36954473298724
2016-11-02T07:45:34Z,66458,376272,4.115930421440906,51.36958565151421
2016-11-02T07:46:04Z,66539,376280,4.117091532720992,51.369670243417524
2016-11-02T07:46:34Z,66628,376287,4.118367774072,51.36974708715929
2016-11-02T07:47:04Z,66715,376294,4.1196153008394925,51.36982360441966
2016-11-02T07:47:34Z,66803,376301,4.120877191431701,51.36990026444498
2016-11-02T07:48:04Z,66887,376307,4.122081897306432,51.36996729901436
2016-11-02T07:48:34Z,66982,376311,4.123445060026013,51.370018058942684
2016-11-02T07:49:04Z,67074,376313,4.124765644385474,51.37005036006701
2016-11-02T07:49:34Z,67165,376317,4.126071374374611,51.37010046677082
2016-11-02T07:50:04Z,67256,376324,4.127376362987911,51.370177522869525
2016-11-02T07:50:34Z,67346,376332,4.1286667485858795,51.370263397232435
2016-11-02T07:51:04Z,67445,376350,4.130083900654329,51.370440532263785
2016-11-02T07:51:34Z,67535,376370,4.131371330967067,51.37063423288133
2016-11-02T07:52:04Z,67630,376392,4.132730077541216,51.37084666860251
2016-11-02T07:52:34Z,67722,376417,4.134045016581786,51.37108558914661
2016-11-02T07:53:04Z,67813,376446,4.135344623211271,51.371360292680485
2016-11-02T07:53:34Z,67907,376478,4.13668658712522,51.37166240834691
2016-11-02T07:54:04Z,68004,376508,4.138072141738836,51.37194699452146
2016-11-02T07:54:34Z,68108,376539,4.139557990430942,51.37224162900104
2016-11-02T07:55:04Z,68203,376567,4.140915350841361,51.37250789778665
2016-11-02T07:55:34Z,68298,376597,4.142272236789393,51.372792126902105
2016-11-02T07:56:04Z,68396,376635,4.143670262156813,51.37314870457204
2016-11-02T07:56:34Z,68490,376670,4.145011600424187,51.3734776888501
2016-11-02T07:57:04Z,68592,376710,4.146466623155376,51.37385282173897
2016-11-02T07:57:34Z,68687,376748,4.147821631110104,51.37420889092525
2016-11-02T07:58:04Z,68780,376791,4.149146718730458,51.374609579486695
2016-11-02T07:58:34Z,68868,376850,4.150396125374972,51.375153299771966
2016-11-02T07:59:04Z,68950,376914,4.151558175906436,51.37574103313832
2016-11-02T07:59:34Z,69040,376988,4.1528327183929505,51.37641985317817
2016-11-02T08:00:04Z,69125,377059,4.154036217886831,51.3770709350383
2016-11-02T08:00:34Z,69207,377129,4.155196908014478,51.377712560835754
2016-11-02T08:01:04Z,69290,377202,4.156371265725012,51.378381291145374
2016-11-02T08:01:34Z,69373,377277,4.157545173372796,51.37906798587985
2016-11-02T08:02:04Z,69451,377352,4.158647302375891,51.37975391159414
2016-11-02T08:02:34Z,69530,377429,4.159763343886007,51.38045795447531
2016-11-02T08:03:04Z,69604,377509,4.160806878731435,51.381188195069015
2016-11-02T08:03:34Z,69678,377592,4.161849722697075,51.38194539068434
2016-11-02T08:04:04Z,69752,377675,4.162892601239209,51.38270257705173
2016-11-02T08:04:34Z,69824,377758,4.163906786389951,51.383459452538986
2016-11-02T08:05:04Z,69896,377845,4.164920041833209,51.38425227168787
2016-11-02T08:05:34Z,69965,377932,4.165890238964259,51.385044630393274
2016-11-02T08:06:04Z,70034,378018,4.166860710197013,51.385827992993214
2016-11-02T08:06:34Z,70099,378097,4.167775436712498,51.38654782946761
2016-11-02T08:07:04Z,70168,378181,4.168746452385442,51.387313200296624
2016-11-02T08:07:34Z,70242,378272,4.169787648631453,51.38814223041108
2016-11-02T08:08:04Z,70307,378352,4.170702227875673,51.3888710322422
2016-11-02T08:08:34Z,70373,378433,4.171630962704363,51.38960896495366
2016-11-02T08:09:04Z,70436,378507,4.1725183045895,51.39028352421603
2016-11-02T08:09:34Z,70513,378586,4.173605606273894,51.391005112385216
2016-11-02T08:10:04Z,70588,378656,4.174666359722236,51.39164549837953
2016-11-02T08:10:34Z,70660,378726,4.175684042510769,51.39228542667758
2016-11-02T08:11:04Z,70735,378800,4.176743900663808,51.39296174642159
2016-11-02T08:11:34Z,70807,378869,4.177761880312413,51.3935926685936
2016-11-02T08:12:04Z,70882,378940,4.1788225141098,51.394242005192616
2016-11-02T08:12:34Z,70953,379009,4.179826183426812,51.39487276048705
2016-11-02T08:13:04Z,71019,379072,4.180759467972758,51.395448834631516
2016-11-02T08:13:34Z,71090,379136,4.181764378583153,51.396034632673626
2016-11-02T08:14:04Z,71159,379198,4.182741053400436,51.39660214881404
2016-11-02T08:14:34Z,71241,379253,4.1839062018016575,51.39710866873027
2016-11-02T08:15:04Z,71320,379302,4.185029692289436,51.39756080349667
2016-11-02T08:15:34Z,71405,379354,4.186238706899388,51.398040780465315
2016-11-02T08:16:04Z,71490,379392,4.1874510578577775,51.398394910793606
2016-11-02T08:16:34Z,71584,379423,4.1887944014456755,51.39868744142642
2016-11-02T08:17:04Z,71682,379421,4.190203024651,51.39868393766756
2016-11-02T08:17:34Z,71776,379414,4.191555350605256,51.39863488636965
2016-11-02T08:18:04Z,71877,379404,4.193008962061929,51.398559885636224
2016-11-02T08:18:34Z,71973,379391,4.194391430021258,51.3984571668842
2016-11-02T08:19:04Z,72072,379375,4.195817702835855,51.398327907895066
2016-11-02T08:19:34Z,72174,379354,4.197288246752839,51.3981541306888
2016-11-02T08:20:04Z,72270,379326,4.1986742073020595,51.397916538345555
2016-11-02T08:20:34Z,72365,379296,4.200046252925928,51.397660806721916
2016-11-02T08:21:04Z,72452,379255,4.2013059062792975,51.39730501905533
2016-11-02T08:21:34Z,72525,379203,4.202366951471463,51.396848302447836
2016-11-02T08:22:04Z,72595,379144,4.203386504133974,51.39632822082852
2016-11-02T08:22:34Z,72660,379081,4.204335125930405,51.3957714481825
2016-11-02T08:23:04Z,72723,379015,4.205255687734876,51.395187411651975
2016-11-02T08:23:34Z,72780,378945,4.206090951096231,51.394566541183565
2016-11-02T08:24:04Z,72837,378870,4.206927354811038,51.39390072359437
2016-11-02T08:24:34Z,72881,378789,4.207578354793092,51.3931790799916
2016-11-02T08:25:04Z,72909,378711,4.207998764842167,51.39248207123486
2016-11-02T08:25:34Z,72939,378623,4.208450218631765,51.39169546943491
2016-11-02T08:26:04Z,72965,378536,4.208843958454635,51.390917272883904
2016-11-02T08:26:34Z,72988,378455,4.209193193013855,51.39019256850492
2016-11-02T08:27:04Z,73017,378369,4.209629773112469,51.3894237930943
2016-11-02T08:27:34Z,73044,378286,4.210036910856596,51.38868169035632
2016-11-02T08:28:04Z,73072,378205,4.210457937093587,51.38795770765367
2016-11-02T08:28:34Z,73100,378128,4.2108780226972105,51.38726967624989
2016-11-02T08:29:04Z,73124,378041,4.211242952110084,51.3864911810929
2016-11-02T08:29:34Z,73141,377964,4.211504998053683,51.38580155233398
2016-11-02T08:30:04Z,73158,377878,4.211769120477306,51.38503102890369
2016-11-02T08:30:34Z,73171,377800,4.2119739236161315,51.38433183106322
2016-11-02T08:31:04Z,73184,377713,4.212180804057059,51.38355173876904
2016-11-02T08:31:34Z,73196,377634,4.212371461550349,51.3828434070375
2016-11-02T08:32:04Z,73216,377544,4.2126795687447,51.382037362931925
2016-11-02T08:32:34Z,73235,377463,4.212971219339977,51.3813120672525
2016-11-02T08:33:04Z,73256,377372,4.213293899943745,51.380497177928845
2016-11-02T08:33:34Z,73275,377290,4.21358576196707,51.3797628923591
2016-11-02T08:34:04Z,73297,377205,4.213921396352204,51.37900207525646
2016-11-02T08:34:34Z,73319,377123,4.214256326234503,51.37826822182883
2016-11-02T08:35:04Z,73341,377042,4.214591014257832,51.37754335561376
2016-11-02T08:35:34Z,73364,376953,4.214941901109587,51.376746726995684
2016-11-02T08:36:04Z,73385,376871,4.21526243591151,51.37601272596536
2016-11-02T08:36:34Z,73405,376783,4.215569983458697,51.375224650108
2016-11-02T08:37:04Z,73422,376696,4.2158342054500615,51.37444512839355
2016-11-02T08:37:34Z,73440,376607,4.216113240795477,51.37364777391104
2016-11-02T08:38:04Z,73457,376524,4.2163765216972084,51.37290420381889
2016-11-02T08:38:34Z,73477,376442,4.2166826453352515,51.372170054239106
2016-11-02T08:39:04Z,73498,376355,4.217004271902771,51.3713911068307
2016-11-02T08:39:34Z,73516,376270,4.217282346035617,51.37062970228838
2016-11-02T08:40:04Z,73539,376183,4.217632671185214,51.369851041469175
2016-11-02T08:40:34Z,73566,376105,4.218038350625572,51.369153850322355
2016-11-02T08:41:04Z,73598,376023,4.21851673576188,51.36842142508526
2016-11-02T08:41:34Z,73632,375931,4.219026124629538,51.367599403303274
2016-11-02T08:42:04Z,73660,375851,4.2194465815154825,51.36688437454701
2016-11-02T08:42:34Z,73695,375755,4.219971214527434,51.36602653939927
2016-11-02T08:43:04Z,73727,375669,4.220450454631816,51.365258152882156
2016-11-02T08:43:34Z,73764,375582,4.221001699469071,51.364481494894605
2016-11-02T08:44:04Z,73808,375492,4.221654120136607,51.36367887524641
2016-11-02T08:44:34Z,73851,375403,4.222291930639723,51.36288509650339
2016-11-02T08:45:04Z,73897,375313,4.22297302067715,51.36208275646613
2016-11-02T08:45:34Z,73954,375222,4.2238122456574745,51.36127300173585
2016-11-02T08:46:04Z,74014,375139,4.224692680622371,51.36053557692597
2016-11-02T08:46:34Z,74079,375054,4.225645328546936,51.3597808847574
2016-11-02T08:47:04Z,74142,374972,4.226568546251828,51.35905286336271
2016-11-02T08:47:34Z,74211,374882,4.227579699130937,51.35825378601605
2016-11-02T08:48:04Z,74282,374796,4.228618616306701,51.35749093852302
2016-11-02T08:48:34Z,74356,374711,4.229700338422455,51.35673749797681
2016-11-02T08:49:04Z,74436,374631,4.230867020298737,51.35602984396393
2016-11-02T08:49:34Z,74522,374560,4.232117751904407,51.355403927104774
2016-11-02T08:50:04Z,74619,374492,4.2335256757225705,51.35480652601105
2016-11-02T08:50:34Z,74719,374433,4.234974586501561,51.35429042857784
2016-11-02T08:51:04Z,74817,374379,4.2363936219493326,51.35381897082245
2016-11-02T08:51:34Z,74922,374319,4.237914469500909,51.353294557561526
2016-11-02T08:52:04Z,75022,374266,4.239361927234581,51.35283233508392
2016-11-02T08:52:34Z,75129,374210,4.240910514466368,51.352344118711066
2016-11-02T08:53:04Z,75238,374156,4.242487326778975,51.35187414049395
2016-11-02T08:53:34Z,75344,374110,4.244019243737137,51.35147562468492
2016-11-02T08:54:04Z,75455,374061,4.24562357897913,51.35105082726481
2016-11-02T08:54:34Z,75562,374002,4.247172712629812,51.350535562233866
2016-11-02T08:55:04Z,75662,373955,4.248618645172613,51.35012715414139
2016-11-02T08:55:34Z,75760,373914,4.250034501431359,51.34977237771792
2016-11-15T07:24:03Z,59497,385157,4.013573272868129,51.44830723706784
2016-11-15T07:24:33Z,59485,385040,4.01343239367181,51.447253651029015
2016-11-15T07:25:03Z,59475,384918,4.013321642727477,51.44615546550623
2016-11-15T07:25:33Z,59456,384804,4.013079282889585,51.445127655696076
2016-11-15T07:26:03Z,59421,384682,4.012608985671477,51.4440252320454
2016-11-15T07:26:33Z,59388,384563,4.012166660933392,51.44295010856955
2016-11-15T07:27:03Z,59361,384447,4.011809832728887,51.441902964101025
2016-11-15T07:27:33Z,59352,384322,4.011714328385156,51.44077798361256
2016-11-15T07:28:03Z,59374,384211,4.012060840247563,51.43978408804749
2016-11-15T07:28:33Z,59421,384125,4.012760074479739,51.43901912037971
2016-11-15T07:29:03Z,59480,384046,4.013629954585573,51.43831909476096
2016-11-15T07:29:33Z,59537,383975,4.014468880215509,51.43769062507162
2016-11-15T07:30:03Z,59595,383901,4.015322974970618,51.43703535549796
2016-11-15T07:30:33Z,59655,383825,4.0162063461361335,51.436362442421185
2016-11-15T07:31:03Z,59713,383759,4.017058228178092,51.43577906108979
2016-11-15T07:31:33Z,59773,383693,4.01793884763032,51.43519601116669
2016-11-15T07:32:03Z,59833,383627,4.018819444540385,51.434612954492984
2016-11-15T07:32:33Z,59897,383564,4.019756726536115,51.43405752860991
2016-11-15T07:33:03Z,59961,383502,4.020693716078817,51.43351108275592
2016-11-15T07:33:33Z,60025,383439,4.0216309525834975,51.43295564161051
2016-11-15T07:34:03Z,60087,383379,4.022538601013445,51.4324268192556
2016-11-15T07:34:33Z,60155,383314,4.023533845209825,51.4318540604378
2016-11-15T07:35:03Z,60223,383251,4.024528526723833,51.431299268367525
2016-11-15T07:35:33Z,60290,383186,4.02550934307081,51.43072632442849
2016-11-15T07:36:03Z,60350,383113,4.026391636001516,51.4300802960176
2016-11-15T07:36:33Z,60429,383058,4.027542254809077,51.42959922523785
2016-11-15T07:37:03Z,60497,382996,4.028536570348798,51.42905338624481
2016-11-15T07:37:33Z,60569,382932,4.029588907983943,51.42849023298061
2016-11-15T07:38:03Z,60636,382866,4.030569867956655,51.427908258251556
2016-11-15T07:38:33Z,60706,382789,4.031596876051945,51.427227912000475
2016-11-15T07:39:03Z,60772,382724,4.0325631390161165,51.426654740801474
2016-11-15T07:39:33Z,60846,382653,4.033645994236293,51.42602897065071
2016-11-15T07:40:03Z,60918,382583,4.034699799731572,51.425411844456534
2016-11-15T07:40:33Z,60988,382515,4.035724290695768,51.42481235072567
2016-11-15T07:41:03Z,61063,382445,4.036821168662965,51.42419570508453
2016-11-15T07:41:33Z,61141,382372,4.03796194351358,51.423552584993956
2016-11-15T07:42:03Z,61213,382299,4.039016431135696,51.42290845613027
2016-11-15T07:42:33Z,61279,382217,4.039987026593795,51.422182431309814
2016-11-15T07:43:03Z,61337,382132,4.0408433845953855,51.42142810694336
2016-11-15T07:43:33Z,61395,382035,4.041702898659895,51.42056592336665
2016-11-15T07:44:03Z,61446,381942,4.042460695320819,51.41973852351873
2016-11-15T07:44:33Z,61492,381854,4.043145266002334,51.418955228629976
2016-11-15T07:45:03Z,61543,381760,4.043903274451093,51.41811883140289
2016-11-15T07:45:33Z,61596,381666,4.044690003185157,51.41728276020371
2016-11-15T07:46:03Z,61649,381571,4.04547696756979,51.41643769580788
2016-11-15T07:46:33Z,61703,381475,4.04627854069015,51.415583803556295
2016-11-15T07:47:03Z,61757,381378,4.047080347958377,51.414720917894435
2016-11-15T07:47:33Z,61812,381281,4.0478964978125775,51.41385819171612
2016-11-15T07:48:03Z,61866,381187,4.048697452118613,51.41302225789861
2016-11-15T07:48:33Z,61921,381097,4.049511694409005,51.41222243442173
2016-11-15T07:49:03Z,61977,381009,4.0503397531376555,51.41144074549047
2016-11-15T07:49:33Z,62044,380914,4.05132771963725,51.4105979482107
2016-11-15T07:50:03Z,62110,380829,4.05229864578889,51.409844855487506
2016-11-15T07:50:33Z,62181,380748,4.05334034565067,51.409128527999044
2016-11-15T07:51:03Z,62257,380671,4.0544528184402875,51.40844896384977
2016-11-15T07:51:33Z,62335,380596,4.055593475307054,51.40778769288957
2016-11-15T07:52:03Z,62418,380524,4.056805166995535,51.40715419420925
2016-11-15T07:52:33Z,62500,380452,4.058002454288657,51.406520518903314
2016-11-15T07:53:03Z,62583,380380,4.059214078916209,51.405886994906616
2016-11-15T07:53:33Z,62668,380311,4.060453625998823,51.40528074874811
2016-11-15T07:54:03Z,62750,380243,4.0616497682462525,51.40468298675849
2016-11-15T07:54:33Z,62834,380174,4.062874880300118,51.40407655114659
2016-11-15T07:55:03Z,62914,380105,4.064042480479705,51.40346944995975
2016-11-15T07:55:33Z,63001,380031,4.065311940075376,51.40281853885381
2016-11-15T07:56:03Z,63081,379961,4.066479736032019,51.402202425176284
2016-11-15T07:56:33Z,63163,379885,4.067677799638983,51.401532698149474
2016-11-15T07:57:03Z,63241,379811,4.068817832186019,51.40088028410763
2016-11-15T07:57:33Z,63325,379732,4.070045343347279,51.40018389409079
2016-11-15T07:58:03Z,63403,379659,4.071185048955125,51.3995404444434
2016-11-15T07:58:33Z,63482,379584,4.072339609202095,51.39887916996969
2016-11-15T07:59:03Z,63562,379509,4.0735085042170525,51.39821804589465
2016-11-15T07:59:33Z,63641,379435,4.074662738646279,51.39756573597007
2016-11-15T08:00:03Z,63722,379357,4.075846709592237,51.39687778646832
2016-11-15T08:00:33Z,63795,379288,4.076913379788445,51.39626942308106
2016-11-15T08:01:03Z,63865,379222,4.077936145099906,51.39568752910548
2016-11-15T08:01:33Z,63941,379150,4.079046634880011,51.395052666669514
2016-11-15T08:02:03Z,64018,379080,4.080170945640282,51.39443593039256
2016-11-15T08:02:33Z,64092,379011,4.081251868022648,51.39382768797487
2016-11-15T08:03:03Z,64172,378931,4.0824217903121,51.393121534133506
2016-11-15T08:03:33Z,64241,378857,4.083432103892526,51.3924675275444
2016-11-15T08:04:03Z,64312,378779,4.084472147931405,51.3917778818174
2016-11-15T08:04:33Z,64376,378705,4.085410572125664,51.39112305473551
2016-11-15T08:05:03Z,64444,378621,4.086408996105682,51.39037898270527
2016-11-15T08:05:33Z,64508,378537,4.087349925145935,51.38963426096358
2016-11-15T08:06:03Z,64564,378450,4.0881766685170655,51.38886128664994
2016-11-15T08:06:33Z,64619,378365,4.088988507086375,51.38810612206598
2016-11-15T08:07:03Z,64669,378274,4.089730028287778,51.387296224573426
2016-11-15T08:07:33Z,64720,378178,4.090487165210465,51.38644154264225
2016-11-15T08:08:03Z,64767,378088,4.0911852841975085,51.38564014391954
2016-11-15T08:08:33Z,64816,377995,4.091912872405424,51.38481209658806
2016-11-15T08:09:03Z,64855,377906,4.0924957754446,51.38401840009998
2016-11-15T08:09:33Z,64897,377811,4.093123278661742,51.38317125180836
2016-11-15T08:10:03Z,64938,377715,4.093736649993045,51.382314952653935
2016-11-15T08:10:33Z,64979,377624,4.094348724662609,51.381503589685956
2016-11-15T08:11:03Z,65017,377530,4.09491845281769,51.3806647817298
2016-11-15T08:11:33Z,65052,377436,4.095445072311474,51.37982549313839
2016-11-15T08:12:03Z,65086,377337,4.095958581905245,51.37894110331792
2016-11-15T08:12:33Z,65121,377248,4.096483890841306,51.3781467493881
2016-11-15T08:13:03Z,65175,377168,4.097279768058674,51.377436305960146
2016-11-15T08:13:33Z,65244,377099,4.098288251201156,51.3768271077414
2016-11-15T08:14:03Z,65320,377030,4.099397237364504,51.3762190120403
2016-11-15T08:14:33Z,65397,376960,4.100520808684144,51.37560207635985
2016-11-15T08:15:03Z,65474,376894,4.10164333676355,51.37502108144525
2016-11-15T08:15:33Z,65554,376826,4.102809424904028,51.37442257475311
2016-11-15T08:16:03Z,65638,376769,4.104030145058491,51.37392355634034
2016-11-15T08:16:33Z,65743,376738,4.105545846992294,51.37366152987261
