,,,Compartiment van RWS (zie rapport),PI curve A(ccept) or R(eject) ,Chl uit FRRF (ug.L),Background corrrected fluorescence,Max fluorescence (background corrected),Fq  (background corrected),Fq / Fm (background corrected),,,Eilers - Peters model parameter,Eilers - Peters model parameter,Eilers - Peters model parameter,This and next columns: Meetvis data,,,,,,,
,date,campaign,box_RWS,flag,Chl,F_bc,Fm_bc,Fq_bc,FqFm_bc,a_LHII,JVPII_bc,alpha,eopt,ps,Fluo,Turb,SensH,Temp,pH,Oxy,Oxy_sat,Sal
127,26/07/2016 11:41,11,5,A,7.472,0.745,1.512,0.767,0.507275132,0.017329846,0,0.028709043,767.4240911,10.79176334,1.38,22.74473684,-98.10526316,21.84526316,7.936842105,7.332631579,90,14.31631579
128,26/07/2016 11:54,11,5,A,7.653,0.775,1.58,0.805,0.509493671,0.017949193,0,0.029032581,741.8668171,11.53784628,2.327368421,23.22315789,-98.05263158,21.97368421,7.931578947,7.340526316,90.15789474,14.00947368
129,26/07/2016 12:08,11,5,A,7.725,0.788,1.592,0.804,0.505025126,0.018411757,0,0.035759667,1205.471025,13.45887612,1.219473684,15.43210526,-99.26315789,22.10368421,7.925263158,7.31,89.42105263,12.90157895
130,26/07/2016 12:20,11,5,A,7.558,0.76,1.508,0.748,0.49602122,0.018079872,0,0.034193387,1113.135313,13.89286462,1.462631579,14.68052632,-99.57894737,22.14473684,7.918947368,7.251578947,88.47368421,12.40578947
131,26/07/2016 12:34,11,6,A,7.605,0.768,1.566,0.798,0.509578544,0.017784108,0,0.030218132,958.8477426,13.44906074,1.420526316,25.22421053,-99,22.21894737,7.92,7.252105263,87.89473684,11.21736842
132,26/07/2016 12:47,11,6,R,8.012,0.835,1.695,0.86,0.507374631,0.019419576,0,0.036161266,1248.126823,14.99343502,1.416842105,28.09631579,-100.7368421,22.36105263,7.915263158,7.173684211,86.89473684,9.972631579
133,26/07/2016 13:02,11,7,A,7.718,0.786,1.59,0.804,0.505660377,0.018341955,0,0.030981724,1499.999983,16.87509148,1.556842105,16.10684211,-100.5789474,22.62368421,7.898421053,7.114210526,85.68421053,8.176315789
134,26/07/2016 13:17,11,7,A,8.121,0.853,1.592,0.739,0.46419598,0.021683514,0,0.036067484,1499.999989,20.43225525,1.400526316,13.87947368,-101.2631579,22.86263158,7.901052632,7.171052632,86.57894737,8.226842105
135,08/08/2016 08:02,12,5,A,9.595,1.099,1.747,0.648,0.37092158,0.034962107,0,0.037512744,1499.999921,14.42043814,0.948947368,16.71631579,-99.84210526,20.08578947,7.893157895,7.594210526,93.05263158,19.77894737
136,08/08/2016 08:16,12,5,A,7.756,0.793,1.217,0.424,0.348397699,0.026858386,0,0.031335337,574.6757374,8.661433921,1.015263158,15.56842105,-100.6315789,20.10473684,7.906315789,7.667368421,93.78947368,18.72
137,08/08/2016 08:30,12,5,A,7.633,0.772,1.278,0.506,0.395931142,0.023008041,0,0.028170356,913.2310245,11.54890694,1.081578947,14.20578947,-104.2105263,20.13789474,7.917894737,7.700526316,93.05263158,17.15157895
138,08/08/2016 08:43,12,5,R,7.649,0.775,1.316,0.541,0.411094225,0.022245508,0,0.025739382,597.4967904,9.382746551,1.161052632,14.01052632,-102.7368421,20.13105263,7.934210526,7.795263158,93,14.77947368
139,08/08/2016 08:54,12,5,A,7.737,0.789,1.308,0.519,0.396788991,0.023463857,0,0.031470649,662.9457722,9.664689683,1.213684211,17.22105263,-102.5263158,20.22578947,7.92,7.736315789,92.94736842,15.39684211
140,08/08/2016 09:09,12,6,A,8.618,0.936,1.653,0.717,0.433756806,0.025463116,0,0.039360446,1095.577806,13.81639207,1.248947368,19.74947368,-103.7894737,20.39368421,7.927894737,7.726315789,92.05263158,13.47052632
141,08/08/2016 09:24,12,6,A,10.24,1.207,2.124,0.917,0.43173258,0.032989403,0,0.049065703,915.0524664,17.65769714,1.129473684,13.97263158,-106.6842105,20.53052632,7.923157895,7.677894737,91.36842105,12.77789474
142,08/08/2016 09:39,12,7,A,10.68,1.28,2.196,0.916,0.41712204,0.036210026,0,0.051408597,897.4501287,20.15417849,1.192631579,12.25526316,-110.0526316,20.90421053,7.942105263,7.612631579,89.42105263,9.319473684
143,08/08/2016 09:55,12,9,A,11.24,1.374,2.323,0.949,0.408523461,0.039687317,0,0.055506529,936.9004013,22.59613645,1.146842105,13.95947368,-109.2631579,21.2,7.921052632,7.534736842,89,9.726315789
144,11/08/2016 07:41,12,1,R,16.13,2.189,4,1.811,0.45275,0.057051795,0,0.090729305,801.0194856,26.73499299,1.040526316,37.67631579,-101.5789474,19.53105263,7.899473684,7.221052632,92.31578947,28.98894737
145,11/08/2016 07:56,12,1,A,15.45,2.074,3.848,1.774,0.461018711,0.053085047,0,0.089665101,1336.079834,35.10154231,1.296315789,58.70684211,-102.1052632,19.55526316,7.9,7.219473684,92.42105263,28.99631579
146,11/08/2016 08:11,12,3,A,15.17,2.029,3.466,1.437,0.414598961,0.057747853,0,0.091589298,1175.843791,38.49211256,0.832105263,20.79526316,-107.3157895,19.35526316,7.9,7.304736842,92.10526316,27.01894737
147,11/08/2016 08:20,12,3,R,14.89,1.981,3.405,1.424,0.418208517,0.055895084,0,0.087709467,1499.999943,45.56163551,0.722105263,8.451052632,-107.0526316,19.35,7.910526316,7.431052632,93.26315789,26.02894737
148,11/08/2016 08:35,12,3,A,15.25,2.041,3.819,1.778,0.465566902,0.051730052,0,0.081142949,1209.841385,40.98113724,0.793684211,11.57,-107.8421053,19.48421053,7.91,7.458421053,93,24.64
149,11/08/2016 08:50,12,3,A,15.27,2.044,3.632,1.588,0.43722467,0.055164316,0,0.091502433,1359.850423,44.9512564,0.77,13.72777778,-107,19.63777778,7.908333333,7.436666667,92.33333333,23.24944444
150,11/08/2016 09:06,12,3,A,15.61,2.101,3.646,1.545,0.423752057,0.058505439,0,0.095797044,1417.34418,51.16584802,0.868571429,17.82857143,-96.14285714,19.64,7.91,7.416428571,92,23.50785714
151,11/08/2016 09:21,12,3,A,16.65,2.275,3.971,1.696,0.427096449,0.062854655,0,0.105477771,1499.999989,59.62900933,0.784210526,11.87052632,-98.68421053,19.66473684,7.919473684,7.480526316,92.31578947,22.62947368
152,11/08/2016 09:36,12,4,A,17.06,2.344,4.028,1.684,0.418073486,0.066158704,0,0.106016016,1499.999985,64.69171306,0.833157895,12.71157895,-98.36842105,19.60947368,7.924210526,7.527894737,92.78947368,22.15578947
153,11/08/2016 09:51,12,4,A,17.57,2.428,4.23,1.802,0.426004728,0.067253714,0,0.110802611,1499.999991,63.91649869,0.828947368,10.42210526,-98.15789474,19.65631579,7.93,7.576842105,93,21.69315789
154,11/08/2016 10:06,12,4,A,17.7,2.45,4.193,1.743,0.415692821,0.069546546,0,0.11086818,1499.999986,69.23599708,1.004210526,16.69368421,-98.42105263,19.55684211,7.941052632,7.663684211,93.78947368,20.79105263
155,11/08/2016 10:21,12,4,A,18.44,2.574,4.434,1.86,0.419485792,0.07240579,0,0.124048019,1499.999995,71.56272973,1.112105263,15.97578947,-96.26315789,19.43736842,7.954736842,7.766842105,93.73684211,18.90263158
156,22/08/2016 16:51,13,1,A,13.73,1.788,3.137,1.349,0.43002869,0.049062773,0,0.065953184,856.386968,30.41083192,1.8455,27.0145,-124.95,19.3505,8.158,7.7305,99.05,30.004
157,22/08/2016 17:06,13,1,A,11.03,1.338,2.539,1.201,0.473020874,0.033377808,0,0.046937073,992.4843377,23.38210659,1.8685,40.344,-112.5,19.4265,8.142,7.6785,98,29.231
158,22/08/2016 17:22,13,3,A,11.1,1.35,2.509,1.159,0.461937027,0.03448522,0,0.052281302,1173.799932,26.36556399,1.6865,15.1255,-107.15,19.6925,8.122,7.777,98.8,27.4365
159,22/08/2016 17:36,13,3,A,11.39,1.399,2.522,1.123,0.445281523,0.037073625,0,0.061264169,1333.983932,28.73465432,1.49,10.724,-107.15,19.8165,8.104,7.8035,98.35,25.899
160,22/08/2016 17:51,13,3,A,11.2,1.366,2.514,1.148,0.4566428,0.035298487,0,0.045177171,1052.186568,27.24416318,1.354736842,20.41894737,-108.1578947,19.79263158,8.080526316,7.63,95.42105263,24.74421053
161,22/08/2016 18:06,13,3,A,10.76,1.293,2.316,1.023,0.441709845,0.03454168,0,0.046347488,1016.433427,22.20865241,1.299,23.617,-105.9,19.703,8.0705,7.551,94,23.888
162,22/08/2016 18:22,13,4,A,10.71,1.285,2.262,0.977,0.431918656,0.035106147,0,0.050785792,1216.387987,24.71414725,1.3615,23.524,-105.15,19.716,8.075,7.6085,94.6,23.661
163,22/08/2016 18:37,13,4,A,11.02,1.337,2.378,1.041,0.437762826,0.03603915,0,0.050812786,1055.003402,25.55007395,1.512,38.481,-104.25,19.678,8.07,7.5665,93.5,22.9075
164,23/08/2016 11:19,13,5,R,15.1,2.017,3.438,1.421,0.413321699,0.057583718,0,0.071738992,749.7630741,30.11179003,1.541052632,28.22052632,-119.1052632,19.74631579,8.006315789,7.638947368,91,17.06368421
165,23/08/2016 11:39,13,5,A,14.05,1.841,3.394,1.553,0.457572186,0.047476225,0,0.071617515,1013.677051,30.85393969,1.481052632,28.40789474,-99.89473684,19.88894737,8.03,7.686842105,92,16.93789474
166,23/08/2016 11:54,13,5,R,13.7,1.783,3.174,1.391,0.438248267,0.048007948,0,0.08588935,1110.87784,30.53751707,1.593157895,34.83473684,-99.78947368,20.03578947,8.03,7.635789474,91,15.93736842
167,23/08/2016 12:08,13,5,R,13.5,1.749,3.127,1.378,0.440677966,0.046832838,0,0.067010132,1499.999963,40.70962344,1.528947368,32.04736842,-101.0526316,20.13473684,8.029473684,7.582631579,89.89473684,14.49157895
168,23/08/2016 12:22,13,5,R,13.81,1.801,3.259,1.458,0.447376496,0.047503166,0,0.067068312,1051.486369,36.77766919,1.404210526,29.11421053,-99.26315789,20.26578947,8.011052632,7.382105263,87,13.06
169,23/08/2016 12:35,13,6,R,13.78,1.797,3.188,1.391,0.436323714,0.048598321,0,0.076479269,1363.545182,40.03761903,1.31,26.65578947,-101.2631579,20.43947368,8.006315789,7.343157895,86.57894737,12.53473684
170,23/08/2016 12:49,13,6,R,13.77,1.796,3.218,1.422,0.441889372,0.047959515,0,0.074422985,1306.51486,40.63571278,1.512105263,55.96157895,-101.2105263,20.61105263,7.979473684,7.030526316,82.21052632,11.18052632
171,23/08/2016 13:03,13,7,R,13.53,1.755,3.097,1.342,0.43332257,0.047791187,0,0.070028398,1172.308225,36.35522984,1.400526316,48.47473684,-103.3684211,20.73421053,7.955789474,6.85,80.10526316,10.35684211
172,23/08/2016 13:18,13,7,R,12.87,1.646,2.837,1.191,0.419809658,0.046265729,0,0.06619382,1073.775715,33.9873521,1.393684211,47.38526316,-102.7894737,20.84894737,7.934210526,6.664210526,77.73684211,9.776842105
173,23/08/2016 13:32,13,9,R,12.8,1.633,2.849,1.216,0.426816427,0.04514681,0,0.068498117,1329.202612,36.29370045,1.470588235,67.45823529,-103.8235294,20.89529412,7.905882353,6.412352941,74.76470588,9.206470588
174,05/09/2016 16:34,14,1,R,12.15,1.525,3.255,1.73,0.531490015,0.033857645,0,0.052280732,308.8981948,11.85664659,2.748421053,23.93526316,-96.78947368,20.17421053,8.138947368,7.766315789,101.9473684,30.92684211
175,05/09/2016 16:50,14,1,A,15.51,2.086,4.342,2.256,0.519576232,0.047374761,0,0.099626737,1149.488699,27.52726944,2.518421053,35.97473684,-102.5789474,20.21315789,8.12,7.645789474,100.0526316,30.53578947
176,05/09/2016 17:05,14,3,A,15.06,2.011,4.234,2.223,0.525035427,0.045196569,0,0.09085911,1250.976393,30.83337333,1.54,9.581052632,-108.1052632,20.67315789,8.076842105,7.786842105,101.6842105,28.49894737
177,05/09/2016 17:20,14,3,A,10.2,1.199,2.596,1.397,0.538135593,0.026291143,0,0.05131066,1216.606558,19.2240338,1.247368421,6.285263158,-106.5789474,20.75947368,8.030526316,7.532105263,97.78947368,27.14473684
